platform;slug;name;released;background_image;genre
PC;140-itch;140;15/10/2013;https://media.rawg.io/media/screenshots/560/560f7bd45d2f8ce3deb42c97fd1d1f49.jpg;Indie, Platformer, Arcade, Action
PlayStation 4;140-itch;140;15/10/2013;https://media.rawg.io/media/screenshots/560/560f7bd45d2f8ce3deb42c97fd1d1f49.jpg;Indie, Platformer, Arcade, Action
Xbox One;140-itch;140;15/10/2013;https://media.rawg.io/media/screenshots/560/560f7bd45d2f8ce3deb42c97fd1d1f49.jpg;Indie, Platformer, Arcade, Action
Nintendo Switch;140-itch;140;15/10/2013;https://media.rawg.io/media/screenshots/560/560f7bd45d2f8ce3deb42c97fd1d1f49.jpg;Indie, Platformer, Arcade, Action
macOS;140-itch;140;15/10/2013;https://media.rawg.io/media/screenshots/560/560f7bd45d2f8ce3deb42c97fd1d1f49.jpg;Indie, Platformer, Arcade, Action
Linux;140-itch;140;15/10/2013;https://media.rawg.io/media/screenshots/560/560f7bd45d2f8ce3deb42c97fd1d1f49.jpg;Indie, Platformer, Arcade, Action
Wii U;140-itch;140;15/10/2013;https://media.rawg.io/media/screenshots/560/560f7bd45d2f8ce3deb42c97fd1d1f49.jpg;Indie, Platformer, Arcade, Action
PC;hackgu-last-recode;.hack//G.U. Last Recode;02/11/2017;https://media.rawg.io/media/screenshots/1e7/1e7a15446704ebf235ce49660d1db0a2.jpg;RPG
PlayStation 4;hackgu-last-recode;.hack//G.U. Last Recode;02/11/2017;https://media.rawg.io/media/screenshots/1e7/1e7a15446704ebf235ce49660d1db0a2.jpg;RPG
Nintendo Switch;hackgu-last-recode;.hack//G.U. Last Recode;02/11/2017;https://media.rawg.io/media/screenshots/1e7/1e7a15446704ebf235ce49660d1db0a2.jpg;RPG
PC;10-second-ninja-x;10 Second Ninja X;19/07/2016;https://media.rawg.io/media/screenshots/085/0851d86b5e8250ee33af5ab56544989b.jpg;Indie, Action
Xbox One;10-second-ninja-x;10 Second Ninja X;19/07/2016;https://media.rawg.io/media/screenshots/085/0851d86b5e8250ee33af5ab56544989b.jpg;Indie, Action
PlayStation 4;10-second-ninja-x;10 Second Ninja X;19/07/2016;https://media.rawg.io/media/screenshots/085/0851d86b5e8250ee33af5ab56544989b.jpg;Indie, Action
PS Vita;10-second-ninja-x;10 Second Ninja X;19/07/2016;https://media.rawg.io/media/screenshots/085/0851d86b5e8250ee33af5ab56544989b.jpg;Indie, Action
PC;100-orange-juice;100% Orange Juice;10/09/2013;https://media.rawg.io/media/screenshots/c68/c68b8a31313d8945d675fa8862198d14.jpg;Strategy, Indie
PC;1001-spikes;1001 Spikes;03/06/2014;https://media.rawg.io/media/screenshots/54c/54cd445862b90312271c1a8e6e0f5a31.jpg;Indie, Adventure, Action
Xbox One;1001-spikes;1001 Spikes;03/06/2014;https://media.rawg.io/media/screenshots/54c/54cd445862b90312271c1a8e6e0f5a31.jpg;Indie, Adventure, Action
PlayStation 4;1001-spikes;1001 Spikes;03/06/2014;https://media.rawg.io/media/screenshots/54c/54cd445862b90312271c1a8e6e0f5a31.jpg;Indie, Adventure, Action
Nintendo 3DS;1001-spikes;1001 Spikes;03/06/2014;https://media.rawg.io/media/screenshots/54c/54cd445862b90312271c1a8e6e0f5a31.jpg;Indie, Adventure, Action
macOS;1001-spikes;1001 Spikes;03/06/2014;https://media.rawg.io/media/screenshots/54c/54cd445862b90312271c1a8e6e0f5a31.jpg;Indie, Adventure, Action
Linux;1001-spikes;1001 Spikes;03/06/2014;https://media.rawg.io/media/screenshots/54c/54cd445862b90312271c1a8e6e0f5a31.jpg;Indie, Adventure, Action
PS Vita;1001-spikes;1001 Spikes;03/06/2014;https://media.rawg.io/media/screenshots/54c/54cd445862b90312271c1a8e6e0f5a31.jpg;Indie, Adventure, Action
Wii U;1001-spikes;1001 Spikes;03/06/2014;https://media.rawg.io/media/screenshots/54c/54cd445862b90312271c1a8e6e0f5a31.jpg;Indie, Adventure, Action
PC;11-11-memories-retold;11-11 Memories Retold;09/11/2018;https://media.rawg.io/media/games/411/4113ab8e04810de3243b512e3eed32cb.jpg;Casual, Adventure
Xbox One;11-11-memories-retold;11-11 Memories Retold;09/11/2018;https://media.rawg.io/media/games/411/4113ab8e04810de3243b512e3eed32cb.jpg;Casual, Adventure
PlayStation 4;11-11-memories-retold;11-11 Memories Retold;09/11/2018;https://media.rawg.io/media/games/411/4113ab8e04810de3243b512e3eed32cb.jpg;Casual, Adventure
PC;112-operator;112 Operator;08/10/2020;https://media.rawg.io/media/screenshots/006/006aeb072314f08590e7ab6b38e7721b.jpg;Strategy, Indie, Simulation
iOS;112-operator;112 Operator;08/10/2020;https://media.rawg.io/media/screenshots/006/006aeb072314f08590e7ab6b38e7721b.jpg;Strategy, Indie, Simulation
Android;112-operator;112 Operator;08/10/2020;https://media.rawg.io/media/screenshots/006/006aeb072314f08590e7ab6b38e7721b.jpg;Strategy, Indie, Simulation
macOS;112-operator;112 Operator;08/10/2020;https://media.rawg.io/media/screenshots/006/006aeb072314f08590e7ab6b38e7721b.jpg;Strategy, Indie, Simulation
PC;12-is-better-than-6;12 is Better Than 6;20/11/2015;https://media.rawg.io/media/games/985/985dc43fe4fd5f0a7ae2a725673d6ac6.jpg;Indie, Action
Nintendo Switch;12-is-better-than-6;12 is Better Than 6;20/11/2015;https://media.rawg.io/media/games/985/985dc43fe4fd5f0a7ae2a725673d6ac6.jpg;Indie, Action
macOS;12-is-better-than-6;12 is Better Than 6;20/11/2015;https://media.rawg.io/media/games/985/985dc43fe4fd5f0a7ae2a725673d6ac6.jpg;Indie, Action
Linux;12-is-better-than-6;12 is Better Than 6;20/11/2015;https://media.rawg.io/media/games/985/985dc43fe4fd5f0a7ae2a725673d6ac6.jpg;Indie, Action
PC;12-labours-of-hercules;12 Labours of Hercules;19/12/2013;https://media.rawg.io/media/screenshots/a63/a635fcc9b1f8af84e539c35c79426bc6.jpg;Casual, Family, Strategy, Adventure
Nintendo Switch;12-labours-of-hercules;12 Labours of Hercules;19/12/2013;https://media.rawg.io/media/screenshots/a63/a635fcc9b1f8af84e539c35c79426bc6.jpg;Casual, Family, Strategy, Adventure
iOS;12-labours-of-hercules;12 Labours of Hercules;19/12/2013;https://media.rawg.io/media/screenshots/a63/a635fcc9b1f8af84e539c35c79426bc6.jpg;Casual, Family, Strategy, Adventure
macOS;12-labours-of-hercules;12 Labours of Hercules;19/12/2013;https://media.rawg.io/media/screenshots/a63/a635fcc9b1f8af84e539c35c79426bc6.jpg;Casual, Family, Strategy, Adventure
Linux;12-labours-of-hercules;12 Labours of Hercules;19/12/2013;https://media.rawg.io/media/screenshots/a63/a635fcc9b1f8af84e539c35c79426bc6.jpg;Casual, Family, Strategy, Adventure
PC;12-labours-of-hercules-ii-the-cretan-bull;12 Labours of Hercules II: The Cretan Bull;04/12/2014;https://media.rawg.io/media/screenshots/57a/57aec519a5bcf354a99384eabda1f092.jpg;Casual, Strategy, Family
Nintendo Switch;12-labours-of-hercules-ii-the-cretan-bull;12 Labours of Hercules II: The Cretan Bull;04/12/2014;https://media.rawg.io/media/screenshots/57a/57aec519a5bcf354a99384eabda1f092.jpg;Casual, Strategy, Family
iOS;12-labours-of-hercules-ii-the-cretan-bull;12 Labours of Hercules II: The Cretan Bull;04/12/2014;https://media.rawg.io/media/screenshots/57a/57aec519a5bcf354a99384eabda1f092.jpg;Casual, Strategy, Family
macOS;12-labours-of-hercules-ii-the-cretan-bull;12 Labours of Hercules II: The Cretan Bull;04/12/2014;https://media.rawg.io/media/screenshots/57a/57aec519a5bcf354a99384eabda1f092.jpg;Casual, Strategy, Family
Linux;12-labours-of-hercules-ii-the-cretan-bull;12 Labours of Hercules II: The Cretan Bull;04/12/2014;https://media.rawg.io/media/screenshots/57a/57aec519a5bcf354a99384eabda1f092.jpg;Casual, Strategy, Family
PlayStation 5;13-sentinels-aegis-rim;13 Sentinels: Aegis Rim;28/11/2019;https://media.rawg.io/media/games/be8/be8896348e804287dfd44323bac7380e.jpg;Adventure, RPG, Simulation
PlayStation 4;13-sentinels-aegis-rim;13 Sentinels: Aegis Rim;28/11/2019;https://media.rawg.io/media/games/be8/be8896348e804287dfd44323bac7380e.jpg;Adventure, RPG, Simulation
Nintendo Switch;13-sentinels-aegis-rim;13 Sentinels: Aegis Rim;28/11/2019;https://media.rawg.io/media/games/be8/be8896348e804287dfd44323bac7380e.jpg;Adventure, RPG, Simulation
PC;198x;198X;19/06/2019;https://media.rawg.io/media/screenshots/896/8967763daab67323b37a1e86bfaf98f3.jpg;Arcade, Indie, Adventure, Action
Xbox One;198x;198X;19/06/2019;https://media.rawg.io/media/screenshots/896/8967763daab67323b37a1e86bfaf98f3.jpg;Arcade, Indie, Adventure, Action
PlayStation 4;198x;198X;19/06/2019;https://media.rawg.io/media/screenshots/896/8967763daab67323b37a1e86bfaf98f3.jpg;Arcade, Indie, Adventure, Action
Nintendo Switch;198x;198X;19/06/2019;https://media.rawg.io/media/screenshots/896/8967763daab67323b37a1e86bfaf98f3.jpg;Arcade, Indie, Adventure, Action
PC;200-mixed-juice;200% Mixed Juice!;23/10/2015;https://media.rawg.io/media/screenshots/1b4/1b47e2036af844b37876e0f75e2a0cc7.jpg;Indie, Adventure, RPG
PC;read-only-memories;2064: Read Only Memories;05/10/2015;https://media.rawg.io/media/screenshots/02c/02c492df578b8eedbde3e4379f9f536a.jpg;Adventure, Puzzle
Xbox One;read-only-memories;2064: Read Only Memories;05/10/2015;https://media.rawg.io/media/screenshots/02c/02c492df578b8eedbde3e4379f9f536a.jpg;Adventure, Puzzle
PlayStation 4;read-only-memories;2064: Read Only Memories;05/10/2015;https://media.rawg.io/media/screenshots/02c/02c492df578b8eedbde3e4379f9f536a.jpg;Adventure, Puzzle
Nintendo Switch;read-only-memories;2064: Read Only Memories;05/10/2015;https://media.rawg.io/media/screenshots/02c/02c492df578b8eedbde3e4379f9f536a.jpg;Adventure, Puzzle
iOS;read-only-memories;2064: Read Only Memories;05/10/2015;https://media.rawg.io/media/screenshots/02c/02c492df578b8eedbde3e4379f9f536a.jpg;Adventure, Puzzle
macOS;read-only-memories;2064: Read Only Memories;05/10/2015;https://media.rawg.io/media/screenshots/02c/02c492df578b8eedbde3e4379f9f536a.jpg;Adventure, Puzzle
Linux;read-only-memories;2064: Read Only Memories;05/10/2015;https://media.rawg.io/media/screenshots/02c/02c492df578b8eedbde3e4379f9f536a.jpg;Adventure, Puzzle
PC;20xx;20XX;25/11/2014;https://media.rawg.io/media/screenshots/000/0007accc8ea02abcc8b3d0271da5eb3a.jpg;Indie, Action
Xbox One;20xx;20XX;25/11/2014;https://media.rawg.io/media/screenshots/000/0007accc8ea02abcc8b3d0271da5eb3a.jpg;Indie, Action
PlayStation 4;20xx;20XX;25/11/2014;https://media.rawg.io/media/screenshots/000/0007accc8ea02abcc8b3d0271da5eb3a.jpg;Indie, Action
Nintendo Switch;20xx;20XX;25/11/2014;https://media.rawg.io/media/screenshots/000/0007accc8ea02abcc8b3d0271da5eb3a.jpg;Indie, Action
PC;3-out-of-10;3 out of 10: Season One;06/08/2020;https://media.rawg.io/media/screenshots/d43/d43f4c204c3991d16896720dde04b1d8.jpg;Adventure
Xbox One;3-out-of-10;3 out of 10: Season One;06/08/2020;https://media.rawg.io/media/screenshots/d43/d43f4c204c3991d16896720dde04b1d8.jpg;Adventure
Xbox Series S/X;3-out-of-10;3 out of 10: Season One;06/08/2020;https://media.rawg.io/media/screenshots/d43/d43f4c204c3991d16896720dde04b1d8.jpg;Adventure
Nintendo Switch;3-out-of-10;3 out of 10: Season One;06/08/2020;https://media.rawg.io/media/screenshots/d43/d43f4c204c3991d16896720dde04b1d8.jpg;Adventure
PC;3dmark;3DMark;;https://media.rawg.io/media/screenshots/39b/39b62f5a6813c71d4d6946828fcda4cb.jpg;
PC;3on3-freestyle;3on3 FreeStyle;06/12/2016;https://media.rawg.io/media/screenshots/700/700b175aea970c71a153b2230e1fdeb7.jpg;Casual, Massively Multiplayer, Action, Sports
Xbox One;3on3-freestyle;3on3 FreeStyle;06/12/2016;https://media.rawg.io/media/screenshots/700/700b175aea970c71a153b2230e1fdeb7.jpg;Casual, Massively Multiplayer, Action, Sports
PlayStation 4;3on3-freestyle;3on3 FreeStyle;06/12/2016;https://media.rawg.io/media/screenshots/700/700b175aea970c71a153b2230e1fdeb7.jpg;Casual, Massively Multiplayer, Action, Sports
PC;60-parsecs;60 Parsecs!;17/09/2018;https://media.rawg.io/media/screenshots/e9e/e9e19e791513add41990b4c5958c5bf1.jpg;Adventure, Action, RPG, Casual, Strategy, Simulation, Indie
Xbox One;60-parsecs;60 Parsecs!;17/09/2018;https://media.rawg.io/media/screenshots/e9e/e9e19e791513add41990b4c5958c5bf1.jpg;Adventure, Action, RPG, Casual, Strategy, Simulation, Indie
PlayStation 4;60-parsecs;60 Parsecs!;17/09/2018;https://media.rawg.io/media/screenshots/e9e/e9e19e791513add41990b4c5958c5bf1.jpg;Adventure, Action, RPG, Casual, Strategy, Simulation, Indie
iOS;60-parsecs;60 Parsecs!;17/09/2018;https://media.rawg.io/media/screenshots/e9e/e9e19e791513add41990b4c5958c5bf1.jpg;Adventure, Action, RPG, Casual, Strategy, Simulation, Indie
PC;60-seconds;60 Seconds!;25/05/2015;https://media.rawg.io/media/games/339/3393cbf64151fe40998853fd2310213c.jpg;Adventure, Casual, Strategy, Simulation, Indie
Xbox One;60-seconds;60 Seconds!;25/05/2015;https://media.rawg.io/media/games/339/3393cbf64151fe40998853fd2310213c.jpg;Adventure, Casual, Strategy, Simulation, Indie
PlayStation 4;60-seconds;60 Seconds!;25/05/2015;https://media.rawg.io/media/games/339/3393cbf64151fe40998853fd2310213c.jpg;Adventure, Casual, Strategy, Simulation, Indie
Nintendo Switch;60-seconds;60 Seconds!;25/05/2015;https://media.rawg.io/media/games/339/3393cbf64151fe40998853fd2310213c.jpg;Adventure, Casual, Strategy, Simulation, Indie
Android;60-seconds;60 Seconds!;25/05/2015;https://media.rawg.io/media/games/339/3393cbf64151fe40998853fd2310213c.jpg;Adventure, Casual, Strategy, Simulation, Indie
macOS;60-seconds;60 Seconds!;25/05/2015;https://media.rawg.io/media/games/339/3393cbf64151fe40998853fd2310213c.jpg;Adventure, Casual, Strategy, Simulation, Indie
PC;60-seconds-reatomized;60 Seconds! Reatomized;25/07/2019;https://media.rawg.io/media/games/ce5/ce55171e4744e78eebe9af113b854028.jpg;Adventure, Action, Casual, Strategy, Simulation, Indie
Xbox One;60-seconds-reatomized;60 Seconds! Reatomized;25/07/2019;https://media.rawg.io/media/games/ce5/ce55171e4744e78eebe9af113b854028.jpg;Adventure, Action, Casual, Strategy, Simulation, Indie
PlayStation 4;60-seconds-reatomized;60 Seconds! Reatomized;25/07/2019;https://media.rawg.io/media/games/ce5/ce55171e4744e78eebe9af113b854028.jpg;Adventure, Action, Casual, Strategy, Simulation, Indie
iOS;60-seconds-reatomized;60 Seconds! Reatomized;25/07/2019;https://media.rawg.io/media/games/ce5/ce55171e4744e78eebe9af113b854028.jpg;Adventure, Action, Casual, Strategy, Simulation, Indie
macOS;60-seconds-reatomized;60 Seconds! Reatomized;25/07/2019;https://media.rawg.io/media/games/ce5/ce55171e4744e78eebe9af113b854028.jpg;Adventure, Action, Casual, Strategy, Simulation, Indie
PC;7-billion-humans;7 Billion Humans;22/08/2018;https://media.rawg.io/media/games/60a/60a0b8f88184f25621b498c2ee1ebb05.jpg;Educational, Indie, Simulation, Puzzle
Nintendo Switch;7-billion-humans;7 Billion Humans;22/08/2018;https://media.rawg.io/media/games/60a/60a0b8f88184f25621b498c2ee1ebb05.jpg;Educational, Indie, Simulation, Puzzle
iOS;7-billion-humans;7 Billion Humans;22/08/2018;https://media.rawg.io/media/games/60a/60a0b8f88184f25621b498c2ee1ebb05.jpg;Educational, Indie, Simulation, Puzzle
macOS;7-billion-humans;7 Billion Humans;22/08/2018;https://media.rawg.io/media/games/60a/60a0b8f88184f25621b498c2ee1ebb05.jpg;Educational, Indie, Simulation, Puzzle
Linux;7-billion-humans;7 Billion Humans;22/08/2018;https://media.rawg.io/media/games/60a/60a0b8f88184f25621b498c2ee1ebb05.jpg;Educational, Indie, Simulation, Puzzle
PS Vita;7-billion-humans;7 Billion Humans;22/08/2018;https://media.rawg.io/media/games/60a/60a0b8f88184f25621b498c2ee1ebb05.jpg;Educational, Indie, Simulation, Puzzle
PC;7-days-to-die;7 Days to Die;13/12/2013;https://media.rawg.io/media/games/5cb/5cbbc5cd24677331c85253f961cad72a.jpg;Shooter, Indie, RPG
Xbox One;7-days-to-die;7 Days to Die;13/12/2013;https://media.rawg.io/media/games/5cb/5cbbc5cd24677331c85253f961cad72a.jpg;Shooter, Indie, RPG
PlayStation 4;7-days-to-die;7 Days to Die;13/12/2013;https://media.rawg.io/media/games/5cb/5cbbc5cd24677331c85253f961cad72a.jpg;Shooter, Indie, RPG
macOS;7-days-to-die;7 Days to Die;13/12/2013;https://media.rawg.io/media/games/5cb/5cbbc5cd24677331c85253f961cad72a.jpg;Shooter, Indie, RPG
Linux;7-days-to-die;7 Days to Die;13/12/2013;https://media.rawg.io/media/games/5cb/5cbbc5cd24677331c85253f961cad72a.jpg;Shooter, Indie, RPG
Xbox One;8-to-glory-the-official-game-of-the-pbr;8 To Glory - The Official Game of the PBR;31/07/2018;https://media.rawg.io/media/games/733/733a2695b2fbfb95b5d9ca6e331732bb.jpg;Sports
PlayStation 4;8-to-glory-the-official-game-of-the-pbr;8 To Glory - The Official Game of the PBR;31/07/2018;https://media.rawg.io/media/games/733/733a2695b2fbfb95b5d9ca6e331732bb.jpg;Sports
Xbox Series S/X;8-to-glory-the-official-game-of-the-pbr;8 To Glory - The Official Game of the PBR;31/07/2018;https://media.rawg.io/media/games/733/733a2695b2fbfb95b5d9ca6e331732bb.jpg;Sports
PC;80-days;80 Days;30/07/2014;https://media.rawg.io/media/games/27b/27b3a098c6756a80842501fedf61ddc8.jpg;Adventure, RPG, Strategy, Simulation, Indie
Nintendo Switch;80-days;80 Days;30/07/2014;https://media.rawg.io/media/games/27b/27b3a098c6756a80842501fedf61ddc8.jpg;Adventure, RPG, Strategy, Simulation, Indie
iOS;80-days;80 Days;30/07/2014;https://media.rawg.io/media/games/27b/27b3a098c6756a80842501fedf61ddc8.jpg;Adventure, RPG, Strategy, Simulation, Indie
Android;80-days;80 Days;30/07/2014;https://media.rawg.io/media/games/27b/27b3a098c6756a80842501fedf61ddc8.jpg;Adventure, RPG, Strategy, Simulation, Indie
macOS;80-days;80 Days;30/07/2014;https://media.rawg.io/media/games/27b/27b3a098c6756a80842501fedf61ddc8.jpg;Adventure, RPG, Strategy, Simulation, Indie
PC;8bitboy;8BitBoy;05/05/2014;https://media.rawg.io/media/screenshots/b0d/b0d647d253e133e8d3d6111ab412edda.jpg;Casual, Indie, Action
macOS;8bitboy;8BitBoy;05/05/2014;https://media.rawg.io/media/screenshots/b0d/b0d647d253e133e8d3d6111ab412edda.jpg;Casual, Indie, Action
PC;8doors-arums-afterlife-adventure;8Doors: Arum's Afterlife Adventure;;https://media.rawg.io/media/screenshots/e64/e640092f72a5775ac9ee5109f1e67e53.jpg;Indie, Adventure, Action
Nintendo Switch;8doors-arums-afterlife-adventure;8Doors: Arum's Afterlife Adventure;;https://media.rawg.io/media/screenshots/e64/e640092f72a5775ac9ee5109f1e67e53.jpg;Indie, Adventure, Action
PC;911-operator;911 Operator;24/02/2017;https://media.rawg.io/media/screenshots/a5e/a5eb5de9041397ca0f8b933c96a593b9.jpg;Educational, Casual, Strategy, Simulation, Indie
Xbox One;911-operator;911 Operator;24/02/2017;https://media.rawg.io/media/screenshots/a5e/a5eb5de9041397ca0f8b933c96a593b9.jpg;Educational, Casual, Strategy, Simulation, Indie
Nintendo Switch;911-operator;911 Operator;24/02/2017;https://media.rawg.io/media/screenshots/a5e/a5eb5de9041397ca0f8b933c96a593b9.jpg;Educational, Casual, Strategy, Simulation, Indie
iOS;911-operator;911 Operator;24/02/2017;https://media.rawg.io/media/screenshots/a5e/a5eb5de9041397ca0f8b933c96a593b9.jpg;Educational, Casual, Strategy, Simulation, Indie
Android;911-operator;911 Operator;24/02/2017;https://media.rawg.io/media/screenshots/a5e/a5eb5de9041397ca0f8b933c96a593b9.jpg;Educational, Casual, Strategy, Simulation, Indie
macOS;911-operator;911 Operator;24/02/2017;https://media.rawg.io/media/screenshots/a5e/a5eb5de9041397ca0f8b933c96a593b9.jpg;Educational, Casual, Strategy, Simulation, Indie
Linux;911-operator;911 Operator;24/02/2017;https://media.rawg.io/media/screenshots/a5e/a5eb5de9041397ca0f8b933c96a593b9.jpg;Educational, Casual, Strategy, Simulation, Indie
PC;99vidas;99Vidas;22/12/2016;https://media.rawg.io/media/screenshots/e6f/e6fd4ac77f0a9f16502f417725448f8a.jpg;Indie, Arcade, Action
Xbox One;99vidas;99Vidas;22/12/2016;https://media.rawg.io/media/screenshots/e6f/e6fd4ac77f0a9f16502f417725448f8a.jpg;Indie, Arcade, Action
PlayStation 4;99vidas;99Vidas;22/12/2016;https://media.rawg.io/media/screenshots/e6f/e6fd4ac77f0a9f16502f417725448f8a.jpg;Indie, Arcade, Action
macOS;99vidas;99Vidas;22/12/2016;https://media.rawg.io/media/screenshots/e6f/e6fd4ac77f0a9f16502f417725448f8a.jpg;Indie, Arcade, Action
Linux;99vidas;99Vidas;22/12/2016;https://media.rawg.io/media/screenshots/e6f/e6fd4ac77f0a9f16502f417725448f8a.jpg;Indie, Arcade, Action
PlayStation 3;99vidas;99Vidas;22/12/2016;https://media.rawg.io/media/screenshots/e6f/e6fd4ac77f0a9f16502f417725448f8a.jpg;Indie, Arcade, Action
PC;a-bird-story;A Bird Story;05/11/2014;https://media.rawg.io/media/games/01a/01a74b440fba4dce445cc2ff11b99220.jpg;Indie, Adventure, Action, RPG
macOS;a-bird-story;A Bird Story;05/11/2014;https://media.rawg.io/media/games/01a/01a74b440fba4dce445cc2ff11b99220.jpg;Indie, Adventure, Action, RPG
Linux;a-bird-story;A Bird Story;05/11/2014;https://media.rawg.io/media/games/01a/01a74b440fba4dce445cc2ff11b99220.jpg;Indie, Adventure, Action, RPG
PC;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
Xbox One;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
PlayStation 4;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
Nintendo Switch;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
iOS;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
Android;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
Nintendo 3DS;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
Nintendo DS;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
macOS;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
Linux;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
PlayStation 3;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
PS Vita;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
Wii;a-boy-and-his-blob;A Boy and His Blob;13/10/2009;https://media.rawg.io/media/games/2a5/2a5a257d20eebd5ba35fb5a650ee0b75.jpg;Adventure, Action, Puzzle, Arcade, Platformer
PC;a-case-of-distrust;A Case of Distrust;08/02/2018;https://media.rawg.io/media/games/ff7/ff7f76ba6afbe575f89a13e7aac4d08e.jpg;Indie, Adventure, Puzzle
Nintendo Switch;a-case-of-distrust;A Case of Distrust;08/02/2018;https://media.rawg.io/media/games/ff7/ff7f76ba6afbe575f89a13e7aac4d08e.jpg;Indie, Adventure, Puzzle
iOS;a-case-of-distrust;A Case of Distrust;08/02/2018;https://media.rawg.io/media/games/ff7/ff7f76ba6afbe575f89a13e7aac4d08e.jpg;Indie, Adventure, Puzzle
macOS;a-case-of-distrust;A Case of Distrust;08/02/2018;https://media.rawg.io/media/games/ff7/ff7f76ba6afbe575f89a13e7aac4d08e.jpg;Indie, Adventure, Puzzle
PC;a-hat-in-time;A Hat in Time;05/10/2017;https://media.rawg.io/media/games/594/5949baae74fe9e399adbce0c44e28783.jpg;Platformer, Indie, Action
Xbox One;a-hat-in-time;A Hat in Time;05/10/2017;https://media.rawg.io/media/games/594/5949baae74fe9e399adbce0c44e28783.jpg;Platformer, Indie, Action
PlayStation 4;a-hat-in-time;A Hat in Time;05/10/2017;https://media.rawg.io/media/games/594/5949baae74fe9e399adbce0c44e28783.jpg;Platformer, Indie, Action
Nintendo Switch;a-hat-in-time;A Hat in Time;05/10/2017;https://media.rawg.io/media/games/594/5949baae74fe9e399adbce0c44e28783.jpg;Platformer, Indie, Action
macOS;a-hat-in-time;A Hat in Time;05/10/2017;https://media.rawg.io/media/games/594/5949baae74fe9e399adbce0c44e28783.jpg;Platformer, Indie, Action
PlayStation 3;a-hat-in-time;A Hat in Time;05/10/2017;https://media.rawg.io/media/games/594/5949baae74fe9e399adbce0c44e28783.jpg;Platformer, Indie, Action
PC;a-jugglers-tale;A Juggler's Tale;29/09/2021;https://media.rawg.io/media/games/3b7/3b7a7c8a0fee3dfdc55be5295fcd04d0.jpg;Indie, Adventure, Action
PlayStation 5;a-jugglers-tale;A Juggler's Tale;29/09/2021;https://media.rawg.io/media/games/3b7/3b7a7c8a0fee3dfdc55be5295fcd04d0.jpg;Indie, Adventure, Action
Xbox One;a-jugglers-tale;A Juggler's Tale;29/09/2021;https://media.rawg.io/media/games/3b7/3b7a7c8a0fee3dfdc55be5295fcd04d0.jpg;Indie, Adventure, Action
PlayStation 4;a-jugglers-tale;A Juggler's Tale;29/09/2021;https://media.rawg.io/media/games/3b7/3b7a7c8a0fee3dfdc55be5295fcd04d0.jpg;Indie, Adventure, Action
Xbox Series S/X;a-jugglers-tale;A Juggler's Tale;29/09/2021;https://media.rawg.io/media/games/3b7/3b7a7c8a0fee3dfdc55be5295fcd04d0.jpg;Indie, Adventure, Action
Nintendo Switch;a-jugglers-tale;A Juggler's Tale;29/09/2021;https://media.rawg.io/media/games/3b7/3b7a7c8a0fee3dfdc55be5295fcd04d0.jpg;Indie, Adventure, Action
