platform;slug;name;released;background_image;genre
PS Vita;layton-curious-village-in-hd;Professor Layton and the Curious Village;2007-02-15;https://media.rawg.io/media/screenshots/6fc/6fc5f9e00777bdc6bc6e1786f2cd65d6.jpg;Adventure, Puzzle
Nintendo DS;wwe-smackdown-vs-raw-2010;WWE SmackDown vs. RAW 2010;2009-09-04;https://media.rawg.io/media/screenshots/c16/c16bd19fdaec1de4ef100c919d2157e7.jpg;Arcade, Action, Fighting, Sports
Xbox 360;wwe-smackdown-vs-raw-2010;WWE SmackDown vs. RAW 2010;2009-09-04;https://media.rawg.io/media/screenshots/c16/c16bd19fdaec1de4ef100c919d2157e7.jpg;Arcade, Action, Fighting, Sports
PlayStation 3;wwe-smackdown-vs-raw-2010;WWE SmackDown vs. RAW 2010;2009-09-04;https://media.rawg.io/media/screenshots/c16/c16bd19fdaec1de4ef100c919d2157e7.jpg;Arcade, Action, Fighting, Sports
PlayStation 2;wwe-smackdown-vs-raw-2010;WWE SmackDown vs. RAW 2010;2009-09-04;https://media.rawg.io/media/screenshots/c16/c16bd19fdaec1de4ef100c919d2157e7.jpg;Arcade, Action, Fighting, Sports
Wii;wwe-smackdown-vs-raw-2010;WWE SmackDown vs. RAW 2010;2009-09-04;https://media.rawg.io/media/screenshots/c16/c16bd19fdaec1de4ef100c919d2157e7.jpg;Arcade, Action, Fighting, Sports
PC;puzzler-world;Puzzler World;2009-12-08;https://media.rawg.io/media/screenshots/378/3789605af52118062922b9bed34e4c30.jpg;Casual
Nintendo DS;puzzler-world;Puzzler World;2009-12-08;https://media.rawg.io/media/screenshots/378/3789605af52118062922b9bed34e4c30.jpg;Casual
Nintendo DS;crash-of-the-titans;Crash of the Titans;2007-10-02;https://media.rawg.io/media/games/a22/a221cced70b0992acd7351491e4a982b.jpg;Platformer, Arcade, Action
Xbox 360;crash-of-the-titans;Crash of the Titans;2007-10-02;https://media.rawg.io/media/games/a22/a221cced70b0992acd7351491e4a982b.jpg;Platformer, Arcade, Action
PlayStation 2;crash-of-the-titans;Crash of the Titans;2007-10-02;https://media.rawg.io/media/games/a22/a221cced70b0992acd7351491e4a982b.jpg;Platformer, Arcade, Action
PSP;crash-of-the-titans;Crash of the Titans;2007-10-02;https://media.rawg.io/media/games/a22/a221cced70b0992acd7351491e4a982b.jpg;Platformer, Arcade, Action
Wii;crash-of-the-titans;Crash of the Titans;2007-10-02;https://media.rawg.io/media/games/a22/a221cced70b0992acd7351491e4a982b.jpg;Platformer, Arcade, Action
Game Boy Advance;crash-of-the-titans;Crash of the Titans;2007-10-02;https://media.rawg.io/media/games/a22/a221cced70b0992acd7351491e4a982b.jpg;Platformer, Arcade, Action
Nintendo DS;lego-rock-band;Lego Rock Band;2009-11-03;https://media.rawg.io/media/games/924/9240fb1508840c692b7ca60ddb24173a.jpg;Arcade
Xbox 360;lego-rock-band;Lego Rock Band;2009-11-03;https://media.rawg.io/media/games/924/9240fb1508840c692b7ca60ddb24173a.jpg;Arcade
PlayStation 3;lego-rock-band;Lego Rock Band;2009-11-03;https://media.rawg.io/media/games/924/9240fb1508840c692b7ca60ddb24173a.jpg;Arcade
Wii;lego-rock-band;Lego Rock Band;2009-11-03;https://media.rawg.io/media/games/924/9240fb1508840c692b7ca60ddb24173a.jpg;Arcade
PlayStation 4;kingdom-hearts-recoded;KINGDOM HEARTS Re:coded;2010-10-07;https://media.rawg.io/media/games/65f/65f4371671478eff172fad8d60653a66.jpg;RPG
Nintendo DS;kingdom-hearts-recoded;KINGDOM HEARTS Re:coded;2010-10-07;https://media.rawg.io/media/games/65f/65f4371671478eff172fad8d60653a66.jpg;RPG
PlayStation 3;kingdom-hearts-recoded;KINGDOM HEARTS Re:coded;2010-10-07;https://media.rawg.io/media/games/65f/65f4371671478eff172fad8d60653a66.jpg;RPG
PC;fifa-08;FIFA 08;2007-10-09;https://media.rawg.io/media/games/b2c/b2c5dd6f0d467ca2d04ad422a1d4c2fd.jpg;Sports
Nintendo DS;fifa-08;FIFA 08;2007-10-09;https://media.rawg.io/media/games/b2c/b2c5dd6f0d467ca2d04ad422a1d4c2fd.jpg;Sports
Xbox 360;fifa-08;FIFA 08;2007-10-09;https://media.rawg.io/media/games/b2c/b2c5dd6f0d467ca2d04ad422a1d4c2fd.jpg;Sports
PlayStation 3;fifa-08;FIFA 08;2007-10-09;https://media.rawg.io/media/games/b2c/b2c5dd6f0d467ca2d04ad422a1d4c2fd.jpg;Sports
PlayStation 2;fifa-08;FIFA 08;2007-10-09;https://media.rawg.io/media/games/b2c/b2c5dd6f0d467ca2d04ad422a1d4c2fd.jpg;Sports
PSP;fifa-08;FIFA 08;2007-10-09;https://media.rawg.io/media/games/b2c/b2c5dd6f0d467ca2d04ad422a1d4c2fd.jpg;Sports
Wii;fifa-08;FIFA 08;2007-10-09;https://media.rawg.io/media/games/b2c/b2c5dd6f0d467ca2d04ad422a1d4c2fd.jpg;Sports
PC;ghost-trick-phantom-detective;GHOST TRICK: Phantom Detective;2010-08-16;https://media.rawg.io/media/screenshots/d28/d28f2dea4473d7abee535eb78bee71cf.jpg;Adventure, Action, Puzzle
iOS;ghost-trick-phantom-detective;GHOST TRICK: Phantom Detective;2010-08-16;https://media.rawg.io/media/screenshots/d28/d28f2dea4473d7abee535eb78bee71cf.jpg;Adventure, Action, Puzzle
Nintendo DS;ghost-trick-phantom-detective;GHOST TRICK: Phantom Detective;2010-08-16;https://media.rawg.io/media/screenshots/d28/d28f2dea4473d7abee535eb78bee71cf.jpg;Adventure, Action, Puzzle
PC;dark-void-zero;Dark Void Zero;2010-01-18;https://media.rawg.io/media/screenshots/5c0/5c01e4c84fa5a6ba52e99af6bdbf0e00.jpg;Adventure, Action
Nintendo DS;dark-void-zero;Dark Void Zero;2010-01-18;https://media.rawg.io/media/screenshots/5c0/5c01e4c84fa5a6ba52e99af6bdbf0e00.jpg;Adventure, Action
PC;zoo-tycoon;Zoo Tycoon;2001-10-17;https://media.rawg.io/media/screenshots/5db/5dbf8a9f7e1c166e010b7685b27ce13b.jpg;Strategy, Simulation
Xbox One;zoo-tycoon;Zoo Tycoon;2001-10-17;https://media.rawg.io/media/screenshots/5db/5dbf8a9f7e1c166e010b7685b27ce13b.jpg;Strategy, Simulation
Nintendo DS;zoo-tycoon;Zoo Tycoon;2001-10-17;https://media.rawg.io/media/screenshots/5db/5dbf8a9f7e1c166e010b7685b27ce13b.jpg;Strategy, Simulation
macOS;zoo-tycoon;Zoo Tycoon;2001-10-17;https://media.rawg.io/media/screenshots/5db/5dbf8a9f7e1c166e010b7685b27ce13b.jpg;Strategy, Simulation
Xbox 360;zoo-tycoon;Zoo Tycoon;2001-10-17;https://media.rawg.io/media/screenshots/5db/5dbf8a9f7e1c166e010b7685b27ce13b.jpg;Strategy, Simulation
PC;iron-man;Iron Man;2008-05-02;https://media.rawg.io/media/games/02d/02d9794a728e08aff562774535103fb8.jpg;Shooter, Action
Nintendo DS;iron-man;Iron Man;2008-05-02;https://media.rawg.io/media/games/02d/02d9794a728e08aff562774535103fb8.jpg;Shooter, Action
Xbox 360;iron-man;Iron Man;2008-05-02;https://media.rawg.io/media/games/02d/02d9794a728e08aff562774535103fb8.jpg;Shooter, Action
PlayStation 2;iron-man;Iron Man;2008-05-02;https://media.rawg.io/media/games/02d/02d9794a728e08aff562774535103fb8.jpg;Shooter, Action
Wii;iron-man;Iron Man;2008-05-02;https://media.rawg.io/media/games/02d/02d9794a728e08aff562774535103fb8.jpg;Shooter, Action
Nintendo DS;mario-and-luigi-bowsers-inside-story;Mario and Luigi: Bowser's Inside Story;2009-09-14;https://media.rawg.io/media/screenshots/57a/57a1551d54b04f08962a11c5a8f9083d.jpg;RPG
PC;7-wonders-of-the-ancient-world;7 Wonders of the Ancient World;2007-09-17;https://media.rawg.io/media/games/599/5997ad7d61da2bb43d794d77488a5480.jpg;Casual, Strategy, Puzzle
iOS;7-wonders-of-the-ancient-world;7 Wonders of the Ancient World;2007-09-17;https://media.rawg.io/media/games/599/5997ad7d61da2bb43d794d77488a5480.jpg;Casual, Strategy, Puzzle
Nintendo DS;7-wonders-of-the-ancient-world;7 Wonders of the Ancient World;2007-09-17;https://media.rawg.io/media/games/599/5997ad7d61da2bb43d794d77488a5480.jpg;Casual, Strategy, Puzzle
PlayStation 2;7-wonders-of-the-ancient-world;7 Wonders of the Ancient World;2007-09-17;https://media.rawg.io/media/games/599/5997ad7d61da2bb43d794d77488a5480.jpg;Casual, Strategy, Puzzle
PSP;7-wonders-of-the-ancient-world;7 Wonders of the Ancient World;2007-09-17;https://media.rawg.io/media/games/599/5997ad7d61da2bb43d794d77488a5480.jpg;Casual, Strategy, Puzzle
Nintendo DS;avatar-tla-tbe;Avatar: The Last Airbender - The Burning Earth;2007-10-16;https://media.rawg.io/media/screenshots/808/80846bed4848a50e1ce8ae7ca43fc504.jpg;Platformer, Action, Fighting
Xbox 360;avatar-tla-tbe;Avatar: The Last Airbender - The Burning Earth;2007-10-16;https://media.rawg.io/media/screenshots/808/80846bed4848a50e1ce8ae7ca43fc504.jpg;Platformer, Action, Fighting
PlayStation 2;avatar-tla-tbe;Avatar: The Last Airbender - The Burning Earth;2007-10-16;https://media.rawg.io/media/screenshots/808/80846bed4848a50e1ce8ae7ca43fc504.jpg;Platformer, Action, Fighting
Wii;avatar-tla-tbe;Avatar: The Last Airbender - The Burning Earth;2007-10-16;https://media.rawg.io/media/screenshots/808/80846bed4848a50e1ce8ae7ca43fc504.jpg;Platformer, Action, Fighting
Game Boy Advance;avatar-tla-tbe;Avatar: The Last Airbender - The Burning Earth;2007-10-16;https://media.rawg.io/media/screenshots/808/80846bed4848a50e1ce8ae7ca43fc504.jpg;Platformer, Action, Fighting
Nintendo DS;animal-crossing-wild-world;Animal Crossing: Wild World;2005-12-05;https://media.rawg.io/media/games/9e5/9e5090bc33c972d0da0d14afff882ae5.jpg;Casual
Wii U;animal-crossing-wild-world;Animal Crossing: Wild World;2005-12-05;https://media.rawg.io/media/games/9e5/9e5090bc33c972d0da0d14afff882ae5.jpg;Casual
Nintendo DS;smackdown-vs-raw-2009;WWE Smackdown vs. RAW 2009;2008-11-06;https://media.rawg.io/media/games/32e/32ee631a1b9e9330324d1e1eec65e927.jpg;Action, Fighting, Sports
Xbox 360;smackdown-vs-raw-2009;WWE Smackdown vs. RAW 2009;2008-11-06;https://media.rawg.io/media/games/32e/32ee631a1b9e9330324d1e1eec65e927.jpg;Action, Fighting, Sports
PlayStation 3;smackdown-vs-raw-2009;WWE Smackdown vs. RAW 2009;2008-11-06;https://media.rawg.io/media/games/32e/32ee631a1b9e9330324d1e1eec65e927.jpg;Action, Fighting, Sports
PlayStation 2;smackdown-vs-raw-2009;WWE Smackdown vs. RAW 2009;2008-11-06;https://media.rawg.io/media/games/32e/32ee631a1b9e9330324d1e1eec65e927.jpg;Action, Fighting, Sports
PSP;smackdown-vs-raw-2009;WWE Smackdown vs. RAW 2009;2008-11-06;https://media.rawg.io/media/games/32e/32ee631a1b9e9330324d1e1eec65e927.jpg;Action, Fighting, Sports
Wii;smackdown-vs-raw-2009;WWE Smackdown vs. RAW 2009;2008-11-06;https://media.rawg.io/media/games/32e/32ee631a1b9e9330324d1e1eec65e927.jpg;Action, Fighting, Sports
iOS;apollo-justice-ace-attorney-2;Apollo Justice: Ace Attorney;2007-04-12;https://media.rawg.io/media/screenshots/1ac/1ac8e4433f332827a52aa43b3786d737.jpeg;Adventure, Action
Android;apollo-justice-ace-attorney-2;Apollo Justice: Ace Attorney;2007-04-12;https://media.rawg.io/media/screenshots/1ac/1ac8e4433f332827a52aa43b3786d737.jpeg;Adventure, Action
Nintendo 3DS;apollo-justice-ace-attorney-2;Apollo Justice: Ace Attorney;2007-04-12;https://media.rawg.io/media/screenshots/1ac/1ac8e4433f332827a52aa43b3786d737.jpeg;Adventure, Action
Nintendo DS;apollo-justice-ace-attorney-2;Apollo Justice: Ace Attorney;2007-04-12;https://media.rawg.io/media/screenshots/1ac/1ac8e4433f332827a52aa43b3786d737.jpeg;Adventure, Action
Nintendo DS;madden-nfl-09;Madden NFL 09;2008-01-01;https://media.rawg.io/media/screenshots/712/712c08689bfb07c6ba7b92ee69a88183.jpg;Sports
Xbox 360;madden-nfl-09;Madden NFL 09;2008-01-01;https://media.rawg.io/media/screenshots/712/712c08689bfb07c6ba7b92ee69a88183.jpg;Sports
PlayStation 3;madden-nfl-09;Madden NFL 09;2008-01-01;https://media.rawg.io/media/screenshots/712/712c08689bfb07c6ba7b92ee69a88183.jpg;Sports
PlayStation 2;madden-nfl-09;Madden NFL 09;2008-01-01;https://media.rawg.io/media/screenshots/712/712c08689bfb07c6ba7b92ee69a88183.jpg;Sports
PSP;madden-nfl-09;Madden NFL 09;2008-01-01;https://media.rawg.io/media/screenshots/712/712c08689bfb07c6ba7b92ee69a88183.jpg;Sports
PC;ratatouille;Ratatouille;2007-06-26;https://media.rawg.io/media/screenshots/041/0412a799c141fe81f72ed4b44e63e0c6.jpg;Family, Platformer, Arcade, Action
Nintendo DS;ratatouille;Ratatouille;2007-06-26;https://media.rawg.io/media/screenshots/041/0412a799c141fe81f72ed4b44e63e0c6.jpg;Family, Platformer, Arcade, Action
Xbox 360;ratatouille;Ratatouille;2007-06-26;https://media.rawg.io/media/screenshots/041/0412a799c141fe81f72ed4b44e63e0c6.jpg;Family, Platformer, Arcade, Action
PlayStation 3;ratatouille;Ratatouille;2007-06-26;https://media.rawg.io/media/screenshots/041/0412a799c141fe81f72ed4b44e63e0c6.jpg;Family, Platformer, Arcade, Action
PlayStation 2;ratatouille;Ratatouille;2007-06-26;https://media.rawg.io/media/screenshots/041/0412a799c141fe81f72ed4b44e63e0c6.jpg;Family, Platformer, Arcade, Action
PSP;ratatouille;Ratatouille;2007-06-26;https://media.rawg.io/media/screenshots/041/0412a799c141fe81f72ed4b44e63e0c6.jpg;Family, Platformer, Arcade, Action
Wii;ratatouille;Ratatouille;2007-06-26;https://media.rawg.io/media/screenshots/041/0412a799c141fe81f72ed4b44e63e0c6.jpg;Family, Platformer, Arcade, Action
GameCube;ratatouille;Ratatouille;2007-06-26;https://media.rawg.io/media/screenshots/041/0412a799c141fe81f72ed4b44e63e0c6.jpg;Family, Platformer, Arcade, Action
Game Boy Advance;ratatouille;Ratatouille;2007-06-26;https://media.rawg.io/media/screenshots/041/0412a799c141fe81f72ed4b44e63e0c6.jpg;Family, Platformer, Arcade, Action
Nintendo DS;the-world-ends-with-you;The World Ends With You DS;2007-07-27;https://media.rawg.io/media/games/1a2/1a2f6667187d21dc97f267663f8b6dcf.jpg;Action, RPG
PC;the-incredible-hulk;The Incredible Hulk (2008);2008-06-05;https://media.rawg.io/media/games/692/6923e20d9884ae4e4814ea2031078a4f.jpg;Arcade, Adventure, Action
Nintendo DS;the-incredible-hulk;The Incredible Hulk (2008);2008-06-05;https://media.rawg.io/media/games/692/6923e20d9884ae4e4814ea2031078a4f.jpg;Arcade, Adventure, Action
Xbox 360;the-incredible-hulk;The Incredible Hulk (2008);2008-06-05;https://media.rawg.io/media/games/692/6923e20d9884ae4e4814ea2031078a4f.jpg;Arcade, Adventure, Action
PlayStation 3;the-incredible-hulk;The Incredible Hulk (2008);2008-06-05;https://media.rawg.io/media/games/692/6923e20d9884ae4e4814ea2031078a4f.jpg;Arcade, Adventure, Action
PlayStation 2;the-incredible-hulk;The Incredible Hulk (2008);2008-06-05;https://media.rawg.io/media/games/692/6923e20d9884ae4e4814ea2031078a4f.jpg;Arcade, Adventure, Action
Wii;the-incredible-hulk;The Incredible Hulk (2008);2008-06-05;https://media.rawg.io/media/games/692/6923e20d9884ae4e4814ea2031078a4f.jpg;Arcade, Adventure, Action
PC;spider-man-friend-or-foe;Spider-Man: Friend or Foe;2007-10-02;https://media.rawg.io/media/games/e94/e94b92b8fb1795abf3ea54882a75c02c.jpg;Arcade
Nintendo DS;spider-man-friend-or-foe;Spider-Man: Friend or Foe;2007-10-02;https://media.rawg.io/media/games/e94/e94b92b8fb1795abf3ea54882a75c02c.jpg;Arcade
Xbox 360;spider-man-friend-or-foe;Spider-Man: Friend or Foe;2007-10-02;https://media.rawg.io/media/games/e94/e94b92b8fb1795abf3ea54882a75c02c.jpg;Arcade
PlayStation 2;spider-man-friend-or-foe;Spider-Man: Friend or Foe;2007-10-02;https://media.rawg.io/media/games/e94/e94b92b8fb1795abf3ea54882a75c02c.jpg;Arcade
PSP;spider-man-friend-or-foe;Spider-Man: Friend or Foe;2007-10-02;https://media.rawg.io/media/games/e94/e94b92b8fb1795abf3ea54882a75c02c.jpg;Arcade
Wii;spider-man-friend-or-foe;Spider-Man: Friend or Foe;2007-10-02;https://media.rawg.io/media/games/e94/e94b92b8fb1795abf3ea54882a75c02c.jpg;Arcade
PC;puzzle-quest-2;Puzzle Quest 2;2010-06-07;https://media.rawg.io/media/screenshots/fb9/fb9d86c8fb6be0c7acf09dc02064ee1d.jpg;Casual, Adventure, RPG, Puzzle
iOS;puzzle-quest-2;Puzzle Quest 2;2010-06-07;https://media.rawg.io/media/screenshots/fb9/fb9d86c8fb6be0c7acf09dc02064ee1d.jpg;Casual, Adventure, RPG, Puzzle
Android;puzzle-quest-2;Puzzle Quest 2;2010-06-07;https://media.rawg.io/media/screenshots/fb9/fb9d86c8fb6be0c7acf09dc02064ee1d.jpg;Casual, Adventure, RPG, Puzzle
Nintendo DS;puzzle-quest-2;Puzzle Quest 2;2010-06-07;https://media.rawg.io/media/screenshots/fb9/fb9d86c8fb6be0c7acf09dc02064ee1d.jpg;Casual, Adventure, RPG, Puzzle
Xbox 360;puzzle-quest-2;Puzzle Quest 2;2010-06-07;https://media.rawg.io/media/screenshots/fb9/fb9d86c8fb6be0c7acf09dc02064ee1d.jpg;Casual, Adventure, RPG, Puzzle
PC;secret-files-2-puritas-cordis;Secret Files 2: Puritas Cordis;2009-10-28;https://media.rawg.io/media/games/a8a/a8afe3b83528ef33d2acc8060da4e38a.jpg;Family, Adventure
Nintendo Switch;secret-files-2-puritas-cordis;Secret Files 2: Puritas Cordis;2009-10-28;https://media.rawg.io/media/games/a8a/a8afe3b83528ef33d2acc8060da4e38a.jpg;Family, Adventure
iOS;secret-files-2-puritas-cordis;Secret Files 2: Puritas Cordis;2009-10-28;https://media.rawg.io/media/games/a8a/a8afe3b83528ef33d2acc8060da4e38a.jpg;Family, Adventure
Android;secret-files-2-puritas-cordis;Secret Files 2: Puritas Cordis;2009-10-28;https://media.rawg.io/media/games/a8a/a8afe3b83528ef33d2acc8060da4e38a.jpg;Family, Adventure
Nintendo DS;secret-files-2-puritas-cordis;Secret Files 2: Puritas Cordis;2009-10-28;https://media.rawg.io/media/games/a8a/a8afe3b83528ef33d2acc8060da4e38a.jpg;Family, Adventure
Wii;secret-files-2-puritas-cordis;Secret Files 2: Puritas Cordis;2009-10-28;https://media.rawg.io/media/games/a8a/a8afe3b83528ef33d2acc8060da4e38a.jpg;Family, Adventure
PC;thrillville-otr;Thrillville: Off the Rails;2007-10-08;https://media.rawg.io/media/screenshots/7b8/7b80ef915688a061852526cdc0b3f8b0.jpg;Strategy, Family, Action, Simulation
Nintendo DS;thrillville-otr;Thrillville: Off the Rails;2007-10-08;https://media.rawg.io/media/screenshots/7b8/7b80ef915688a061852526cdc0b3f8b0.jpg;Strategy, Family, Action, Simulation
Xbox 360;thrillville-otr;Thrillville: Off the Rails;2007-10-08;https://media.rawg.io/media/screenshots/7b8/7b80ef915688a061852526cdc0b3f8b0.jpg;Strategy, Family, Action, Simulation
PlayStation 2;thrillville-otr;Thrillville: Off the Rails;2007-10-08;https://media.rawg.io/media/screenshots/7b8/7b80ef915688a061852526cdc0b3f8b0.jpg;Strategy, Family, Action, Simulation
PSP;thrillville-otr;Thrillville: Off the Rails;2007-10-08;https://media.rawg.io/media/screenshots/7b8/7b80ef915688a061852526cdc0b3f8b0.jpg;Strategy, Family, Action, Simulation
Wii;thrillville-otr;Thrillville: Off the Rails;2007-10-08;https://media.rawg.io/media/screenshots/7b8/7b80ef915688a061852526cdc0b3f8b0.jpg;Strategy, Family, Action, Simulation
iOS;layton-diabolical-box-in-hd;Professor Layton and the Diabolical Box;2009-08-24;https://media.rawg.io/media/screenshots/672/67213b186b1e448e069afcdea70f1536.jpg;Adventure, Puzzle
Android;layton-diabolical-box-in-hd;Professor Layton and the Diabolical Box;2009-08-24;https://media.rawg.io/media/screenshots/672/67213b186b1e448e069afcdea70f1536.jpg;Adventure, Puzzle
Nintendo DS;layton-diabolical-box-in-hd;Professor Layton and the Diabolical Box;2009-08-24;https://media.rawg.io/media/screenshots/672/67213b186b1e448e069afcdea70f1536.jpg;Adventure, Puzzle
PS Vita;layton-diabolical-box-in-hd;Professor Layton and the Diabolical Box;2009-08-24;https://media.rawg.io/media/screenshots/672/67213b186b1e448e069afcdea70f1536.jpg;Adventure, Puzzle
PC;4-elements;4 Elements;2010-07-12;https://media.rawg.io/media/screenshots/29a/29a9d59c594e2a7bb6d7c682a50c0130.jpg;Casual, Adventure
Nintendo 3DS;4-elements;4 Elements;2010-07-12;https://media.rawg.io/media/screenshots/29a/29a9d59c594e2a7bb6d7c682a50c0130.jpg;Casual, Adventure
Nintendo DS;4-elements;4 Elements;2010-07-12;https://media.rawg.io/media/screenshots/29a/29a9d59c594e2a7bb6d7c682a50c0130.jpg;Casual, Adventure
Nintendo DS;track-field;Track & Field;1983-01-01;https://media.rawg.io/media/screenshots/302/302194255e6214987be60ccbd726ccc2.jpg;Sports
Xbox 360;track-field;Track & Field;1983-01-01;https://media.rawg.io/media/screenshots/302/302194255e6214987be60ccbd726ccc2.jpg;Sports
Game Boy;track-field;Track & Field;1983-01-01;https://media.rawg.io/media/screenshots/302/302194255e6214987be60ccbd726ccc2.jpg;Sports
NES;track-field;Track & Field;1983-01-01;https://media.rawg.io/media/screenshots/302/302194255e6214987be60ccbd726ccc2.jpg;Sports
Commodore / Amiga;track-field;Track & Field;1983-01-01;https://media.rawg.io/media/screenshots/302/302194255e6214987be60ccbd726ccc2.jpg;Sports
Atari 2600;track-field;Track & Field;1983-01-01;https://media.rawg.io/media/screenshots/302/302194255e6214987be60ccbd726ccc2.jpg;Sports
PC;madden-nfl-08;Madden NFL 08;2007-08-14;https://media.rawg.io/media/screenshots/018/0186b69ed1cf4c3cef5bae456f8312b4.jpg;Sports
Nintendo DS;madden-nfl-08;Madden NFL 08;2007-08-14;https://media.rawg.io/media/screenshots/018/0186b69ed1cf4c3cef5bae456f8312b4.jpg;Sports
Xbox 360;madden-nfl-08;Madden NFL 08;2007-08-14;https://media.rawg.io/media/screenshots/018/0186b69ed1cf4c3cef5bae456f8312b4.jpg;Sports
Xbox;madden-nfl-08;Madden NFL 08;2007-08-14;https://media.rawg.io/media/screenshots/018/0186b69ed1cf4c3cef5bae456f8312b4.jpg;Sports
PlayStation 3;madden-nfl-08;Madden NFL 08;2007-08-14;https://media.rawg.io/media/screenshots/018/0186b69ed1cf4c3cef5bae456f8312b4.jpg;Sports
PlayStation 2;madden-nfl-08;Madden NFL 08;2007-08-14;https://media.rawg.io/media/screenshots/018/0186b69ed1cf4c3cef5bae456f8312b4.jpg;Sports
Wii;madden-nfl-08;Madden NFL 08;2007-08-14;https://media.rawg.io/media/screenshots/018/0186b69ed1cf4c3cef5bae456f8312b4.jpg;Sports
GameCube;madden-nfl-08;Madden NFL 08;2007-08-14;https://media.rawg.io/media/screenshots/018/0186b69ed1cf4c3cef5bae456f8312b4.jpg;Sports
Nintendo DS;pokemon-mystery-dungeon-blue-rescue-team;Pokémon Mystery Dungeon: Blue Rescue Team;2005-11-17;https://media.rawg.io/media/screenshots/3f6/3f6d7313dd1913a17e7ca50ea7528a2c.jpg;RPG
Wii U;pokemon-mystery-dungeon-blue-rescue-team;Pokémon Mystery Dungeon: Blue Rescue Team;2005-11-17;https://media.rawg.io/media/screenshots/3f6/3f6d7313dd1913a17e7ca50ea7528a2c.jpg;RPG
Game Boy Advance;pokemon-mystery-dungeon-blue-rescue-team;Pokémon Mystery Dungeon: Blue Rescue Team;2005-11-17;https://media.rawg.io/media/screenshots/3f6/3f6d7313dd1913a17e7ca50ea7528a2c.jpg;RPG
PC;sudoku;Sudoku;2008-07-11;https://media.rawg.io/media/screenshots/d96/d960407b992d527af45d6d824f6b528e.jpg;Educational, Puzzle, Casual, Strategy, Card, Indie, Board Games
iOS;sudoku;Sudoku;2008-07-11;https://media.rawg.io/media/screenshots/d96/d960407b992d527af45d6d824f6b528e.jpg;Educational, Puzzle, Casual, Strategy, Card, Indie, Board Games
Android;sudoku;Sudoku;2008-07-11;https://media.rawg.io/media/screenshots/d96/d960407b992d527af45d6d824f6b528e.jpg;Educational, Puzzle, Casual, Strategy, Card, Indie, Board Games
Nintendo DS;sudoku;Sudoku;2008-07-11;https://media.rawg.io/media/screenshots/d96/d960407b992d527af45d6d824f6b528e.jpg;Educational, Puzzle, Casual, Strategy, Card, Indie, Board Games
macOS;sudoku;Sudoku;2008-07-11;https://media.rawg.io/media/screenshots/d96/d960407b992d527af45d6d824f6b528e.jpg;Educational, Puzzle, Casual, Strategy, Card, Indie, Board Games
Linux;sudoku;Sudoku;2008-07-11;https://media.rawg.io/media/screenshots/d96/d960407b992d527af45d6d824f6b528e.jpg;Educational, Puzzle, Casual, Strategy, Card, Indie, Board Games
PlayStation 3;sudoku;Sudoku;2008-07-11;https://media.rawg.io/media/screenshots/d96/d960407b992d527af45d6d824f6b528e.jpg;Educational, Puzzle, Casual, Strategy, Card, Indie, Board Games
PSP;sudoku;Sudoku;2008-07-11;https://media.rawg.io/media/screenshots/d96/d960407b992d527af45d6d824f6b528e.jpg;Educational, Puzzle, Casual, Strategy, Card, Indie, Board Games
iOS;ace-attorney-investigations-miles-edgeworth;Ace Attorney Investigations - Miles Edgeworth;2009-05-28;https://media.rawg.io/media/screenshots/0a3/0a30bb59b5abac2f51e7545bf1580fee.jpg;Adventure
Android;ace-attorney-investigations-miles-edgeworth;Ace Attorney Investigations - Miles Edgeworth;2009-05-28;https://media.rawg.io/media/screenshots/0a3/0a30bb59b5abac2f51e7545bf1580fee.jpg;Adventure
Nintendo DS;ace-attorney-investigations-miles-edgeworth;Ace Attorney Investigations - Miles Edgeworth;2009-05-28;https://media.rawg.io/media/screenshots/0a3/0a30bb59b5abac2f51e7545bf1580fee.jpg;Adventure
Nintendo DSi;ace-attorney-investigations-miles-edgeworth;Ace Attorney Investigations - Miles Edgeworth;2009-05-28;https://media.rawg.io/media/screenshots/0a3/0a30bb59b5abac2f51e7545bf1580fee.jpg;Adventure
PC;harry-potter-and-the-deathly-hallows-part-1;Harry Potter and the Deathly Hallows: Part 1;2010-11-16;https://media.rawg.io/media/games/460/4600a6929ece4e8d5cbf837704b61f72.jpg;Shooter, Action
Nintendo DS;harry-potter-and-the-deathly-hallows-part-1;Harry Potter and the Deathly Hallows: Part 1;2010-11-16;https://media.rawg.io/media/games/460/4600a6929ece4e8d5cbf837704b61f72.jpg;Shooter, Action
Xbox 360;harry-potter-and-the-deathly-hallows-part-1;Harry Potter and the Deathly Hallows: Part 1;2010-11-16;https://media.rawg.io/media/games/460/4600a6929ece4e8d5cbf837704b61f72.jpg;Shooter, Action
PlayStation 3;harry-potter-and-the-deathly-hallows-part-1;Harry Potter and the Deathly Hallows: Part 1;2010-11-16;https://media.rawg.io/media/games/460/4600a6929ece4e8d5cbf837704b61f72.jpg;Shooter, Action
Wii;harry-potter-and-the-deathly-hallows-part-1;Harry Potter and the Deathly Hallows: Part 1;2010-11-16;https://media.rawg.io/media/games/460/4600a6929ece4e8d5cbf837704b61f72.jpg;Shooter, Action
