platform;slug;name;released;background_image;genre
PlayStation;tomb-raider-the-last-revelation;Tomb Raider IV: The Last Revelation;1999-10-31;https://media.rawg.io/media/screenshots/596/5961ec2772283628c4d0728d4041d401.jpg;Shooter, Adventure, Action, Puzzle
Classic Macintosh;tomb-raider-the-last-revelation;Tomb Raider IV: The Last Revelation;1999-10-31;https://media.rawg.io/media/screenshots/596/5961ec2772283628c4d0728d4041d401.jpg;Shooter, Adventure, Action, Puzzle
Dreamcast;tomb-raider-the-last-revelation;Tomb Raider IV: The Last Revelation;1999-10-31;https://media.rawg.io/media/screenshots/596/5961ec2772283628c4d0728d4041d401.jpg;Shooter, Adventure, Action, Puzzle
PC;final-fantasy-ix;Final Fantasy IX;2000-07-07;https://media.rawg.io/media/games/826/82626e2d7ee7d96656fb9838c2ef7302.jpg;Adventure, RPG
Xbox One;final-fantasy-ix;Final Fantasy IX;2000-07-07;https://media.rawg.io/media/games/826/82626e2d7ee7d96656fb9838c2ef7302.jpg;Adventure, RPG
PlayStation 4;final-fantasy-ix;Final Fantasy IX;2000-07-07;https://media.rawg.io/media/games/826/82626e2d7ee7d96656fb9838c2ef7302.jpg;Adventure, RPG
Nintendo Switch;final-fantasy-ix;Final Fantasy IX;2000-07-07;https://media.rawg.io/media/games/826/82626e2d7ee7d96656fb9838c2ef7302.jpg;Adventure, RPG
iOS;final-fantasy-ix;Final Fantasy IX;2000-07-07;https://media.rawg.io/media/games/826/82626e2d7ee7d96656fb9838c2ef7302.jpg;Adventure, RPG
Android;final-fantasy-ix;Final Fantasy IX;2000-07-07;https://media.rawg.io/media/games/826/82626e2d7ee7d96656fb9838c2ef7302.jpg;Adventure, RPG
PlayStation;final-fantasy-ix;Final Fantasy IX;2000-07-07;https://media.rawg.io/media/games/826/82626e2d7ee7d96656fb9838c2ef7302.jpg;Adventure, RPG
PC;legacy-of-kain-soul-reaver;Legacy of Kain: Soul Reaver;1999-08-16;https://media.rawg.io/media/games/84d/84da5a0c948592becea7a022e151a8b0.jpg;Platformer, Adventure, Action
PlayStation;legacy-of-kain-soul-reaver;Legacy of Kain: Soul Reaver;1999-08-16;https://media.rawg.io/media/games/84d/84da5a0c948592becea7a022e151a8b0.jpg;Platformer, Adventure, Action
Dreamcast;legacy-of-kain-soul-reaver;Legacy of Kain: Soul Reaver;1999-08-16;https://media.rawg.io/media/games/84d/84da5a0c948592becea7a022e151a8b0.jpg;Platformer, Adventure, Action
PC;metal-gear-solid-1;Metal Gear Solid;1998-09-03;https://media.rawg.io/media/games/bbc/bbce6f1659d35ffc16aed8b66e9990a1.jpg;Action
PlayStation 3;metal-gear-solid-1;Metal Gear Solid;1998-09-03;https://media.rawg.io/media/games/bbc/bbce6f1659d35ffc16aed8b66e9990a1.jpg;Action
PlayStation;metal-gear-solid-1;Metal Gear Solid;1998-09-03;https://media.rawg.io/media/games/bbc/bbce6f1659d35ffc16aed8b66e9990a1.jpg;Action
Game Boy Color;metal-gear-solid-1;Metal Gear Solid;1998-09-03;https://media.rawg.io/media/games/bbc/bbce6f1659d35ffc16aed8b66e9990a1.jpg;Action
PC;worms;Worms;1995-01-01;https://media.rawg.io/media/games/8fc/8fcc2ff5c7bcdb58199b1a4326817ceb.jpg;Strategy, Arcade, Action
iOS;worms;Worms;1995-01-01;https://media.rawg.io/media/games/8fc/8fcc2ff5c7bcdb58199b1a4326817ceb.jpg;Strategy, Arcade, Action
Xbox 360;worms;Worms;1995-01-01;https://media.rawg.io/media/games/8fc/8fcc2ff5c7bcdb58199b1a4326817ceb.jpg;Strategy, Arcade, Action
PlayStation;worms;Worms;1995-01-01;https://media.rawg.io/media/games/8fc/8fcc2ff5c7bcdb58199b1a4326817ceb.jpg;Strategy, Arcade, Action
Game Boy;worms;Worms;1995-01-01;https://media.rawg.io/media/games/8fc/8fcc2ff5c7bcdb58199b1a4326817ceb.jpg;Strategy, Arcade, Action
SNES;worms;Worms;1995-01-01;https://media.rawg.io/media/games/8fc/8fcc2ff5c7bcdb58199b1a4326817ceb.jpg;Strategy, Arcade, Action
Classic Macintosh;worms;Worms;1995-01-01;https://media.rawg.io/media/games/8fc/8fcc2ff5c7bcdb58199b1a4326817ceb.jpg;Strategy, Arcade, Action
Commodore / Amiga;worms;Worms;1995-01-01;https://media.rawg.io/media/games/8fc/8fcc2ff5c7bcdb58199b1a4326817ceb.jpg;Strategy, Arcade, Action
Genesis;worms;Worms;1995-01-01;https://media.rawg.io/media/games/8fc/8fcc2ff5c7bcdb58199b1a4326817ceb.jpg;Strategy, Arcade, Action
SEGA Saturn;worms;Worms;1995-01-01;https://media.rawg.io/media/games/8fc/8fcc2ff5c7bcdb58199b1a4326817ceb.jpg;Strategy, Arcade, Action
Jaguar;worms;Worms;1995-01-01;https://media.rawg.io/media/games/8fc/8fcc2ff5c7bcdb58199b1a4326817ceb.jpg;Strategy, Arcade, Action
PC;grand-theft-auto-2-1999;Grand Theft Auto 2;1999-10-22;https://media.rawg.io/media/games/623/623eff489e5fcfd3d684e902d3efad8b.jpg;Racing, Action
PlayStation 3;grand-theft-auto-2-1999;Grand Theft Auto 2;1999-10-22;https://media.rawg.io/media/games/623/623eff489e5fcfd3d684e902d3efad8b.jpg;Racing, Action
PlayStation;grand-theft-auto-2-1999;Grand Theft Auto 2;1999-10-22;https://media.rawg.io/media/games/623/623eff489e5fcfd3d684e902d3efad8b.jpg;Racing, Action
Game Boy Color;grand-theft-auto-2-1999;Grand Theft Auto 2;1999-10-22;https://media.rawg.io/media/games/623/623eff489e5fcfd3d684e902d3efad8b.jpg;Racing, Action
Dreamcast;grand-theft-auto-2-1999;Grand Theft Auto 2;1999-10-22;https://media.rawg.io/media/games/623/623eff489e5fcfd3d684e902d3efad8b.jpg;Racing, Action
PC;x-com-terror-from-the-deep;X-COM: Terror From the Deep;1995-03-31;https://media.rawg.io/media/screenshots/75c/75c109a3b66c84787f137d948292c44a_DIwNRKi.jpg;Strategy
PlayStation;x-com-terror-from-the-deep;X-COM: Terror From the Deep;1995-03-31;https://media.rawg.io/media/screenshots/75c/75c109a3b66c84787f137d948292c44a_DIwNRKi.jpg;Strategy
PC;final-fantasy-viii;FINAL FANTASY VIII;1999-02-11;https://media.rawg.io/media/games/f77/f77510051b6a61decc35c5257193fc9e.jpg;RPG
PlayStation 4;final-fantasy-viii;FINAL FANTASY VIII;1999-02-11;https://media.rawg.io/media/games/f77/f77510051b6a61decc35c5257193fc9e.jpg;RPG
PlayStation;final-fantasy-viii;FINAL FANTASY VIII;1999-02-11;https://media.rawg.io/media/games/f77/f77510051b6a61decc35c5257193fc9e.jpg;RPG
PC;grand-theft-auto-1998;Grand Theft Auto;1997-10-21;https://media.rawg.io/media/games/786/786f9a212646c793ccbad196cba2cf36.jpg;Action
PlayStation;grand-theft-auto-1998;Grand Theft Auto;1997-10-21;https://media.rawg.io/media/games/786/786f9a212646c793ccbad196cba2cf36.jpg;Action
Game Boy Color;grand-theft-auto-1998;Grand Theft Auto;1997-10-21;https://media.rawg.io/media/games/786/786f9a212646c793ccbad196cba2cf36.jpg;Action
Game Boy;grand-theft-auto-1998;Grand Theft Auto;1997-10-21;https://media.rawg.io/media/games/786/786f9a212646c793ccbad196cba2cf36.jpg;Action
PC;final-doom;Final DOOM;1996-05-31;https://media.rawg.io/media/screenshots/6cc/6ccd31115c74d58edb41d0855567d00f.jpg;Shooter, Action
PlayStation;final-doom;Final DOOM;1996-05-31;https://media.rawg.io/media/screenshots/6cc/6ccd31115c74d58edb41d0855567d00f.jpg;Shooter, Action
Classic Macintosh;final-doom;Final DOOM;1996-05-31;https://media.rawg.io/media/screenshots/6cc/6ccd31115c74d58edb41d0855567d00f.jpg;Shooter, Action
iOS;castlevania-sotn;Castlevania: Symphony of the Night;1997-03-20;https://media.rawg.io/media/games/45d/45da4dc311d84b79230317d7b24a3dec.jpg;Adventure, Action
Android;castlevania-sotn;Castlevania: Symphony of the Night;1997-03-20;https://media.rawg.io/media/games/45d/45da4dc311d84b79230317d7b24a3dec.jpg;Adventure, Action
Xbox 360;castlevania-sotn;Castlevania: Symphony of the Night;1997-03-20;https://media.rawg.io/media/games/45d/45da4dc311d84b79230317d7b24a3dec.jpg;Adventure, Action
PlayStation;castlevania-sotn;Castlevania: Symphony of the Night;1997-03-20;https://media.rawg.io/media/games/45d/45da4dc311d84b79230317d7b24a3dec.jpg;Adventure, Action
SEGA Saturn;castlevania-sotn;Castlevania: Symphony of the Night;1997-03-20;https://media.rawg.io/media/games/45d/45da4dc311d84b79230317d7b24a3dec.jpg;Adventure, Action
PC;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
PlayStation 4;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
Xbox One;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
Nintendo Switch;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
Android;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
Linux;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
Xbox 360;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
PlayStation 3;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
PlayStation;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
Game Boy Advance;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
SNES;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
SEGA Saturn;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
SEGA 32X;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
3DO;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
Jaguar;doom-2;DOOM;1993-12-10;https://media.rawg.io/media/games/47b/47b50d880be8453bf9cda6e5c007bc26.jpg;Shooter, Action
PC;oddworld-abes-exoddus;Oddworld: Abe's Exoddus;1998-11-17;https://media.rawg.io/media/screenshots/ba5/ba5f0dd05f44cc48c918683764e3a125.jpg;Platformer, Adventure, Action
PlayStation;oddworld-abes-exoddus;Oddworld: Abe's Exoddus;1998-11-17;https://media.rawg.io/media/screenshots/ba5/ba5f0dd05f44cc48c918683764e3a125.jpg;Platformer, Adventure, Action
PlayStation;spyro-the-dragon-2007;Spyro the Dragon;1998-09-09;https://media.rawg.io/media/games/243/2434639122ce19d4811048cd11ab5ba0.jpg;Platformer, Adventure, Action
PC;worms-pinball;Worms Pinball;2011-10-19;https://media.rawg.io/media/screenshots/df5/df5eee47410d0625f4f2ef708c95faf9.jpg;Casual
PlayStation;worms-pinball;Worms Pinball;2011-10-19;https://media.rawg.io/media/screenshots/df5/df5eee47410d0625f4f2ef708c95faf9.jpg;Casual
PC;syndicate-wars;Syndicate Wars;1996-10-31;https://media.rawg.io/media/games/458/458b15ae352f92a2cb160d16c03dd4cf.jpg;Strategy, Action
PlayStation;syndicate-wars;Syndicate Wars;1996-10-31;https://media.rawg.io/media/games/458/458b15ae352f92a2cb160d16c03dd4cf.jpg;Strategy, Action
PlayStation;spyro-2-riptos-rage;Spyro 2: Ripto's Rage!;1999-10-31;https://media.rawg.io/media/games/8da/8da6960974c2348585e6e99603c52126.jpg;Arcade, Platformer, Adventure, Action
PlayStation;silent-hill;Silent Hill;1999-01-31;https://media.rawg.io/media/games/15d/15db2360d1130ba8c10573586588b0bd.jpg;Action
PC;metal-slug;METAL SLUG;1996-04-19;https://media.rawg.io/media/screenshots/3c3/3c39531ddeb8cf8c12ab3f0b6ec968d3.jpeg;Casual, Arcade, Action, Fighting
PlayStation 4;metal-slug;METAL SLUG;1996-04-19;https://media.rawg.io/media/screenshots/3c3/3c39531ddeb8cf8c12ab3f0b6ec968d3.jpeg;Casual, Arcade, Action, Fighting
Xbox One;metal-slug;METAL SLUG;1996-04-19;https://media.rawg.io/media/screenshots/3c3/3c39531ddeb8cf8c12ab3f0b6ec968d3.jpeg;Casual, Arcade, Action, Fighting
Nintendo Switch;metal-slug;METAL SLUG;1996-04-19;https://media.rawg.io/media/screenshots/3c3/3c39531ddeb8cf8c12ab3f0b6ec968d3.jpeg;Casual, Arcade, Action, Fighting
iOS;metal-slug;METAL SLUG;1996-04-19;https://media.rawg.io/media/screenshots/3c3/3c39531ddeb8cf8c12ab3f0b6ec968d3.jpeg;Casual, Arcade, Action, Fighting
Android;metal-slug;METAL SLUG;1996-04-19;https://media.rawg.io/media/screenshots/3c3/3c39531ddeb8cf8c12ab3f0b6ec968d3.jpeg;Casual, Arcade, Action, Fighting
PlayStation 3;metal-slug;METAL SLUG;1996-04-19;https://media.rawg.io/media/screenshots/3c3/3c39531ddeb8cf8c12ab3f0b6ec968d3.jpeg;Casual, Arcade, Action, Fighting
PlayStation 2;metal-slug;METAL SLUG;1996-04-19;https://media.rawg.io/media/screenshots/3c3/3c39531ddeb8cf8c12ab3f0b6ec968d3.jpeg;Casual, Arcade, Action, Fighting
PlayStation;metal-slug;METAL SLUG;1996-04-19;https://media.rawg.io/media/screenshots/3c3/3c39531ddeb8cf8c12ab3f0b6ec968d3.jpeg;Casual, Arcade, Action, Fighting
Wii;metal-slug;METAL SLUG;1996-04-19;https://media.rawg.io/media/screenshots/3c3/3c39531ddeb8cf8c12ab3f0b6ec968d3.jpeg;Casual, Arcade, Action, Fighting
Neo Geo;metal-slug;METAL SLUG;1996-04-19;https://media.rawg.io/media/screenshots/3c3/3c39531ddeb8cf8c12ab3f0b6ec968d3.jpeg;Casual, Arcade, Action, Fighting
PC;mdk;MDK;1997-04-30;https://media.rawg.io/media/screenshots/19c/19ca7f49ab8f11e213de811f260f6786.jpg;Action
macOS;mdk;MDK;1997-04-30;https://media.rawg.io/media/screenshots/19c/19ca7f49ab8f11e213de811f260f6786.jpg;Action
PlayStation;mdk;MDK;1997-04-30;https://media.rawg.io/media/screenshots/19c/19ca7f49ab8f11e213de811f260f6786.jpg;Action
Classic Macintosh;mdk;MDK;1997-04-30;https://media.rawg.io/media/screenshots/19c/19ca7f49ab8f11e213de811f260f6786.jpg;Action
PC;the-messenger;Louvre: The Final Curse;2001-02-15;https://media.rawg.io/media/games/2e8/2e8063435066d63339f137fc71a73f4e.jpg;Educational, Adventure, Action
iOS;the-messenger;Louvre: The Final Curse;2001-02-15;https://media.rawg.io/media/games/2e8/2e8063435066d63339f137fc71a73f4e.jpg;Educational, Adventure, Action
PlayStation;the-messenger;Louvre: The Final Curse;2001-02-15;https://media.rawg.io/media/games/2e8/2e8063435066d63339f137fc71a73f4e.jpg;Educational, Adventure, Action
Classic Macintosh;the-messenger;Louvre: The Final Curse;2001-02-15;https://media.rawg.io/media/games/2e8/2e8063435066d63339f137fc71a73f4e.jpg;Educational, Adventure, Action
PlayStation;medievil;MediEvil I;1998-10-01;https://media.rawg.io/media/screenshots/1a8/1a870c422546de20efd4b0477aed1846.jpg;Adventure, Action
PC;hexen-for-windows-95;HeXen: Beyond Heretic;1995-10-30;https://media.rawg.io/media/screenshots/0fa/0fa357fe0160e2b592a6fafff0e6683e.jpg;Shooter, Action
PlayStation;hexen-for-windows-95;HeXen: Beyond Heretic;1995-10-30;https://media.rawg.io/media/screenshots/0fa/0fa357fe0160e2b592a6fafff0e6683e.jpg;Shooter, Action
Nintendo 64;hexen-for-windows-95;HeXen: Beyond Heretic;1995-10-30;https://media.rawg.io/media/screenshots/0fa/0fa357fe0160e2b592a6fafff0e6683e.jpg;Shooter, Action
Classic Macintosh;hexen-for-windows-95;HeXen: Beyond Heretic;1995-10-30;https://media.rawg.io/media/screenshots/0fa/0fa357fe0160e2b592a6fafff0e6683e.jpg;Shooter, Action
SEGA Saturn;hexen-for-windows-95;HeXen: Beyond Heretic;1995-10-30;https://media.rawg.io/media/screenshots/0fa/0fa357fe0160e2b592a6fafff0e6683e.jpg;Shooter, Action
PC;diablo;Diablo;1996-12-31;https://media.rawg.io/media/games/923/923a5dd13b6e79dd23ab2d09934f0e8d.jpg;Action, RPG
macOS;diablo;Diablo;1996-12-31;https://media.rawg.io/media/games/923/923a5dd13b6e79dd23ab2d09934f0e8d.jpg;Action, RPG
PlayStation;diablo;Diablo;1996-12-31;https://media.rawg.io/media/games/923/923a5dd13b6e79dd23ab2d09934f0e8d.jpg;Action, RPG
