platform;slug;name;released;background_image;genre
PC;utawarerumono-prelude-to-the-fallen;Utawarerumono: Prelude to the Fallen (Remastered);2020-04-26;https://media.rawg.io/media/screenshots/dfc/dfc86535a53877cac819ce59412d68cf.jpg;Strategy, Adventure, RPG, Simulation
PlayStation 4;utawarerumono-prelude-to-the-fallen;Utawarerumono: Prelude to the Fallen (Remastered);2020-04-26;https://media.rawg.io/media/screenshots/dfc/dfc86535a53877cac819ce59412d68cf.jpg;Strategy, Adventure, RPG, Simulation
PS Vita;utawarerumono-prelude-to-the-fallen;Utawarerumono: Prelude to the Fallen (Remastered);2020-04-26;https://media.rawg.io/media/screenshots/dfc/dfc86535a53877cac819ce59412d68cf.jpg;Strategy, Adventure, RPG, Simulation
PC;arietta-of-spirits;Arietta of Spirits;2021-08-20;https://media.rawg.io/media/screenshots/e65/e658f27393e2f17973c8bc1cd6c42edb.jpg;Indie, Adventure, Action
Xbox One;arietta-of-spirits;Arietta of Spirits;2021-08-20;https://media.rawg.io/media/screenshots/e65/e658f27393e2f17973c8bc1cd6c42edb.jpg;Indie, Adventure, Action
PlayStation 4;arietta-of-spirits;Arietta of Spirits;2021-08-20;https://media.rawg.io/media/screenshots/e65/e658f27393e2f17973c8bc1cd6c42edb.jpg;Indie, Adventure, Action
Nintendo Switch;arietta-of-spirits;Arietta of Spirits;2021-08-20;https://media.rawg.io/media/screenshots/e65/e658f27393e2f17973c8bc1cd6c42edb.jpg;Indie, Adventure, Action
PC;the-golf-club-2;The Golf Club 2;2017-06-27;https://media.rawg.io/media/games/b53/b53696caada1f754f9594269129e95ab.jpg;Simulation, Sports
Xbox One;the-golf-club-2;The Golf Club 2;2017-06-27;https://media.rawg.io/media/games/b53/b53696caada1f754f9594269129e95ab.jpg;Simulation, Sports
PlayStation 4;the-golf-club-2;The Golf Club 2;2017-06-27;https://media.rawg.io/media/games/b53/b53696caada1f754f9594269129e95ab.jpg;Simulation, Sports
Xbox One;awesomenauts-assemble;Awesomenauts Assemble!;2014-03-04;https://media.rawg.io/media/screenshots/5f8/5f88601edb3b222b3ffa9286734ccdd2.jpg;Strategy, Action
PlayStation 4;awesomenauts-assemble;Awesomenauts Assemble!;2014-03-04;https://media.rawg.io/media/screenshots/5f8/5f88601edb3b222b3ffa9286734ccdd2.jpg;Strategy, Action
PC;gnomes-garden-2;Gnomes Garden 2;2016-05-18;https://media.rawg.io/media/screenshots/600/60014ebb4d4077489b5dfa2d056b16d6.jpg;Casual, Strategy
Xbox One;gnomes-garden-2;Gnomes Garden 2;2016-05-18;https://media.rawg.io/media/screenshots/600/60014ebb4d4077489b5dfa2d056b16d6.jpg;Casual, Strategy
PlayStation 4;gnomes-garden-2;Gnomes Garden 2;2016-05-18;https://media.rawg.io/media/screenshots/600/60014ebb4d4077489b5dfa2d056b16d6.jpg;Casual, Strategy
Nintendo Switch;gnomes-garden-2;Gnomes Garden 2;2016-05-18;https://media.rawg.io/media/screenshots/600/60014ebb4d4077489b5dfa2d056b16d6.jpg;Casual, Strategy
PC;obliteracers;Obliteracers;2016-02-23;https://media.rawg.io/media/screenshots/271/271458663bce9b1f99c41d44552675c2.jpg;Racing, Indie, Action
Xbox One;obliteracers;Obliteracers;2016-02-23;https://media.rawg.io/media/screenshots/271/271458663bce9b1f99c41d44552675c2.jpg;Racing, Indie, Action
PlayStation 4;obliteracers;Obliteracers;2016-02-23;https://media.rawg.io/media/screenshots/271/271458663bce9b1f99c41d44552675c2.jpg;Racing, Indie, Action
PC;circuit-superstars;Circuit Superstars;2021-10-12;https://media.rawg.io/media/games/a65/a65db538f0f61f34407cbbfae49a7b69.jpg;Racing
Xbox One;circuit-superstars;Circuit Superstars;2021-10-12;https://media.rawg.io/media/games/a65/a65db538f0f61f34407cbbfae49a7b69.jpg;Racing
PlayStation 4;circuit-superstars;Circuit Superstars;2021-10-12;https://media.rawg.io/media/games/a65/a65db538f0f61f34407cbbfae49a7b69.jpg;Racing
Nintendo Switch;circuit-superstars;Circuit Superstars;2021-10-12;https://media.rawg.io/media/games/a65/a65db538f0f61f34407cbbfae49a7b69.jpg;Racing
PC;bastards-tale-a;A Bastard's Tale;2015-05-26;https://media.rawg.io/media/screenshots/27a/27a70f52b4bae32d2226906b8cde66df.jpg;Arcade, Indie, Adventure, Action
PlayStation 4;bastards-tale-a;A Bastard's Tale;2015-05-26;https://media.rawg.io/media/screenshots/27a/27a70f52b4bae32d2226906b8cde66df.jpg;Arcade, Indie, Adventure, Action
PlayStation 4;little-adventure-on-the-prairie;Little Adventure on the Prairie;2017-10-12;https://media.rawg.io/media/screenshots/76b/76bd65ea0201e6426e5ac0b49feead7f.jpg;Adventure
Nintendo 3DS;little-adventure-on-the-prairie;Little Adventure on the Prairie;2017-10-12;https://media.rawg.io/media/screenshots/76b/76bd65ea0201e6426e5ac0b49feead7f.jpg;Adventure
PS Vita;little-adventure-on-the-prairie;Little Adventure on the Prairie;2017-10-12;https://media.rawg.io/media/screenshots/76b/76bd65ea0201e6426e5ac0b49feead7f.jpg;Adventure
PC;fury-unleashed;Fury Unleashed;2020-05-07;https://media.rawg.io/media/screenshots/10d/10d37e487de308eaa19a5f9e059f1d95.jpg;Shooter, Adventure, Action
Xbox One;fury-unleashed;Fury Unleashed;2020-05-07;https://media.rawg.io/media/screenshots/10d/10d37e487de308eaa19a5f9e059f1d95.jpg;Shooter, Adventure, Action
PlayStation 4;fury-unleashed;Fury Unleashed;2020-05-07;https://media.rawg.io/media/screenshots/10d/10d37e487de308eaa19a5f9e059f1d95.jpg;Shooter, Adventure, Action
Nintendo Switch;fury-unleashed;Fury Unleashed;2020-05-07;https://media.rawg.io/media/screenshots/10d/10d37e487de308eaa19a5f9e059f1d95.jpg;Shooter, Adventure, Action
iOS;fury-unleashed;Fury Unleashed;2020-05-07;https://media.rawg.io/media/screenshots/10d/10d37e487de308eaa19a5f9e059f1d95.jpg;Shooter, Adventure, Action
macOS;fury-unleashed;Fury Unleashed;2020-05-07;https://media.rawg.io/media/screenshots/10d/10d37e487de308eaa19a5f9e059f1d95.jpg;Shooter, Adventure, Action
Linux;fury-unleashed;Fury Unleashed;2020-05-07;https://media.rawg.io/media/screenshots/10d/10d37e487de308eaa19a5f9e059f1d95.jpg;Shooter, Adventure, Action
PC;queens-quest-2;Queen's Quest 2: Stories of Forgotten Past;2017-02-09;https://media.rawg.io/media/screenshots/7f4/7f4a4268142c3c8b2f28b8d16a5a5288.jpg;Casual, Adventure, Puzzle
Xbox One;queens-quest-2;Queen's Quest 2: Stories of Forgotten Past;2017-02-09;https://media.rawg.io/media/screenshots/7f4/7f4a4268142c3c8b2f28b8d16a5a5288.jpg;Casual, Adventure, Puzzle
PlayStation 4;queens-quest-2;Queen's Quest 2: Stories of Forgotten Past;2017-02-09;https://media.rawg.io/media/screenshots/7f4/7f4a4268142c3c8b2f28b8d16a5a5288.jpg;Casual, Adventure, Puzzle
Nintendo Switch;queens-quest-2;Queen's Quest 2: Stories of Forgotten Past;2017-02-09;https://media.rawg.io/media/screenshots/7f4/7f4a4268142c3c8b2f28b8d16a5a5288.jpg;Casual, Adventure, Puzzle
iOS;queens-quest-2;Queen's Quest 2: Stories of Forgotten Past;2017-02-09;https://media.rawg.io/media/screenshots/7f4/7f4a4268142c3c8b2f28b8d16a5a5288.jpg;Casual, Adventure, Puzzle
Android;queens-quest-2;Queen's Quest 2: Stories of Forgotten Past;2017-02-09;https://media.rawg.io/media/screenshots/7f4/7f4a4268142c3c8b2f28b8d16a5a5288.jpg;Casual, Adventure, Puzzle
macOS;queens-quest-2;Queen's Quest 2: Stories of Forgotten Past;2017-02-09;https://media.rawg.io/media/screenshots/7f4/7f4a4268142c3c8b2f28b8d16a5a5288.jpg;Casual, Adventure, Puzzle
Linux;queens-quest-2;Queen's Quest 2: Stories of Forgotten Past;2017-02-09;https://media.rawg.io/media/screenshots/7f4/7f4a4268142c3c8b2f28b8d16a5a5288.jpg;Casual, Adventure, Puzzle
PC;steven-universe-unleash-the-light;Steven Universe: Unleash the Light;2021-02-19;https://media.rawg.io/media/screenshots/eb7/eb7648a213a4383aa6cdeeb64817d2dd.jpg;Adventure, Action, RPG
Xbox One;steven-universe-unleash-the-light;Steven Universe: Unleash the Light;2021-02-19;https://media.rawg.io/media/screenshots/eb7/eb7648a213a4383aa6cdeeb64817d2dd.jpg;Adventure, Action, RPG
PlayStation 4;steven-universe-unleash-the-light;Steven Universe: Unleash the Light;2021-02-19;https://media.rawg.io/media/screenshots/eb7/eb7648a213a4383aa6cdeeb64817d2dd.jpg;Adventure, Action, RPG
Nintendo Switch;steven-universe-unleash-the-light;Steven Universe: Unleash the Light;2021-02-19;https://media.rawg.io/media/screenshots/eb7/eb7648a213a4383aa6cdeeb64817d2dd.jpg;Adventure, Action, RPG
iOS;steven-universe-unleash-the-light;Steven Universe: Unleash the Light;2021-02-19;https://media.rawg.io/media/screenshots/eb7/eb7648a213a4383aa6cdeeb64817d2dd.jpg;Adventure, Action, RPG
macOS;steven-universe-unleash-the-light;Steven Universe: Unleash the Light;2021-02-19;https://media.rawg.io/media/screenshots/eb7/eb7648a213a4383aa6cdeeb64817d2dd.jpg;Adventure, Action, RPG
PC;fatal-frame-maiden-of-black-water;Fatal Frame: Maiden of Black Water;2015-10-22;https://media.rawg.io/media/games/667/6670f21cfd8e641a7b73aa412e0da71e.jpg;Adventure, Action
PlayStation 5;fatal-frame-maiden-of-black-water;Fatal Frame: Maiden of Black Water;2015-10-22;https://media.rawg.io/media/games/667/6670f21cfd8e641a7b73aa412e0da71e.jpg;Adventure, Action
Xbox One;fatal-frame-maiden-of-black-water;Fatal Frame: Maiden of Black Water;2015-10-22;https://media.rawg.io/media/games/667/6670f21cfd8e641a7b73aa412e0da71e.jpg;Adventure, Action
PlayStation 4;fatal-frame-maiden-of-black-water;Fatal Frame: Maiden of Black Water;2015-10-22;https://media.rawg.io/media/games/667/6670f21cfd8e641a7b73aa412e0da71e.jpg;Adventure, Action
Xbox Series S/X;fatal-frame-maiden-of-black-water;Fatal Frame: Maiden of Black Water;2015-10-22;https://media.rawg.io/media/games/667/6670f21cfd8e641a7b73aa412e0da71e.jpg;Adventure, Action
Nintendo Switch;fatal-frame-maiden-of-black-water;Fatal Frame: Maiden of Black Water;2015-10-22;https://media.rawg.io/media/games/667/6670f21cfd8e641a7b73aa412e0da71e.jpg;Adventure, Action
Wii U;fatal-frame-maiden-of-black-water;Fatal Frame: Maiden of Black Water;2015-10-22;https://media.rawg.io/media/games/667/6670f21cfd8e641a7b73aa412e0da71e.jpg;Adventure, Action
PC;sparkle-unleashed;Sparkle Unleashed;2014-04-16;https://media.rawg.io/media/screenshots/b1a/b1abe6dc88f1526c2222b29285ce20bb.jpg;Casual, Indie, Action, Puzzle
Xbox One;sparkle-unleashed;Sparkle Unleashed;2014-04-16;https://media.rawg.io/media/screenshots/b1a/b1abe6dc88f1526c2222b29285ce20bb.jpg;Casual, Indie, Action, Puzzle
PlayStation 4;sparkle-unleashed;Sparkle Unleashed;2014-04-16;https://media.rawg.io/media/screenshots/b1a/b1abe6dc88f1526c2222b29285ce20bb.jpg;Casual, Indie, Action, Puzzle
Nintendo Switch;sparkle-unleashed;Sparkle Unleashed;2014-04-16;https://media.rawg.io/media/screenshots/b1a/b1abe6dc88f1526c2222b29285ce20bb.jpg;Casual, Indie, Action, Puzzle
iOS;sparkle-unleashed;Sparkle Unleashed;2014-04-16;https://media.rawg.io/media/screenshots/b1a/b1abe6dc88f1526c2222b29285ce20bb.jpg;Casual, Indie, Action, Puzzle
Android;sparkle-unleashed;Sparkle Unleashed;2014-04-16;https://media.rawg.io/media/screenshots/b1a/b1abe6dc88f1526c2222b29285ce20bb.jpg;Casual, Indie, Action, Puzzle
macOS;sparkle-unleashed;Sparkle Unleashed;2014-04-16;https://media.rawg.io/media/screenshots/b1a/b1abe6dc88f1526c2222b29285ce20bb.jpg;Casual, Indie, Action, Puzzle
PlayStation 3;sparkle-unleashed;Sparkle Unleashed;2014-04-16;https://media.rawg.io/media/screenshots/b1a/b1abe6dc88f1526c2222b29285ce20bb.jpg;Casual, Indie, Action, Puzzle
PS Vita;sparkle-unleashed;Sparkle Unleashed;2014-04-16;https://media.rawg.io/media/screenshots/b1a/b1abe6dc88f1526c2222b29285ce20bb.jpg;Casual, Indie, Action, Puzzle
PC;boxvr;BOXVR;2017-06-13;https://media.rawg.io/media/screenshots/f3e/f3eb5896b05b84d1307c7f3265d6a091.jpg;Indie, Sports
PlayStation 4;boxvr;BOXVR;2017-06-13;https://media.rawg.io/media/screenshots/f3e/f3eb5896b05b84d1307c7f3265d6a091.jpg;Indie, Sports
PC;her-majestys-spiffing;Her Majesty's SPIFFING;2016-12-07;https://media.rawg.io/media/screenshots/0be/0be187ad58546514a84093123b2b98c5.jpeg;Indie, Adventure, Puzzle
Xbox One;her-majestys-spiffing;Her Majesty's SPIFFING;2016-12-07;https://media.rawg.io/media/screenshots/0be/0be187ad58546514a84093123b2b98c5.jpeg;Indie, Adventure, Puzzle
PlayStation 4;her-majestys-spiffing;Her Majesty's SPIFFING;2016-12-07;https://media.rawg.io/media/screenshots/0be/0be187ad58546514a84093123b2b98c5.jpeg;Indie, Adventure, Puzzle
Nintendo Switch;her-majestys-spiffing;Her Majesty's SPIFFING;2016-12-07;https://media.rawg.io/media/screenshots/0be/0be187ad58546514a84093123b2b98c5.jpeg;Indie, Adventure, Puzzle
iOS;her-majestys-spiffing;Her Majesty's SPIFFING;2016-12-07;https://media.rawg.io/media/screenshots/0be/0be187ad58546514a84093123b2b98c5.jpeg;Indie, Adventure, Puzzle
macOS;her-majestys-spiffing;Her Majesty's SPIFFING;2016-12-07;https://media.rawg.io/media/screenshots/0be/0be187ad58546514a84093123b2b98c5.jpeg;Indie, Adventure, Puzzle
Linux;her-majestys-spiffing;Her Majesty's SPIFFING;2016-12-07;https://media.rawg.io/media/screenshots/0be/0be187ad58546514a84093123b2b98c5.jpeg;Indie, Adventure, Puzzle
PC;transport-giant;Transport Giant;2004-06-07;https://media.rawg.io/media/screenshots/f8c/f8cb62c08e393101e19f0b6d223c2fe3.jpg;Strategy, Simulation
PlayStation 4;transport-giant;Transport Giant;2004-06-07;https://media.rawg.io/media/screenshots/f8c/f8cb62c08e393101e19f0b6d223c2fe3.jpg;Strategy, Simulation
PC;brawl;BRAWL;2015-04-28;https://media.rawg.io/media/screenshots/417/41787fed7ea8249ba87a4be8ed8dc22a.jpg;Indie, Action
PlayStation 4;brawl;BRAWL;2015-04-28;https://media.rawg.io/media/screenshots/417/41787fed7ea8249ba87a4be8ed8dc22a.jpg;Indie, Action
Nintendo Switch;brawl;BRAWL;2015-04-28;https://media.rawg.io/media/screenshots/417/41787fed7ea8249ba87a4be8ed8dc22a.jpg;Indie, Action
macOS;brawl;BRAWL;2015-04-28;https://media.rawg.io/media/screenshots/417/41787fed7ea8249ba87a4be8ed8dc22a.jpg;Indie, Action
Linux;brawl;BRAWL;2015-04-28;https://media.rawg.io/media/screenshots/417/41787fed7ea8249ba87a4be8ed8dc22a.jpg;Indie, Action
PC;road-bustle;Road Bustle;2020-08-22;https://media.rawg.io/media/screenshots/116/116ad888b03b30ddd1b8c96b0f15e606.jpg;Casual
PlayStation 4;road-bustle;Road Bustle;2020-08-22;https://media.rawg.io/media/screenshots/116/116ad888b03b30ddd1b8c96b0f15e606.jpg;Casual
PlayStation 4;efootball-pes-2021-lite;eFootball PES 2021 LITE;2020-12-06;https://media.rawg.io/media/screenshots/97c/97c27722b72aa237c536eff755658c8e.jpg;Sports
Xbox One;gone-home-console-edition;Gone Home: Console Edition;2016-01-12;;Adventure
PlayStation 4;gone-home-console-edition;Gone Home: Console Edition;2016-01-12;;Adventure
Nintendo Switch;gone-home-console-edition;Gone Home: Console Edition;2016-01-12;;Adventure
PC;wanted-dead;Wanted: Dead;2023-02-14;https://media.rawg.io/media/games/d62/d62eede2f893d1eb37530eb88d65a099.jpg;Shooter, Adventure, Action
PlayStation 5;wanted-dead;Wanted: Dead;2023-02-14;https://media.rawg.io/media/games/d62/d62eede2f893d1eb37530eb88d65a099.jpg;Shooter, Adventure, Action
Xbox One;wanted-dead;Wanted: Dead;2023-02-14;https://media.rawg.io/media/games/d62/d62eede2f893d1eb37530eb88d65a099.jpg;Shooter, Adventure, Action
PlayStation 4;wanted-dead;Wanted: Dead;2023-02-14;https://media.rawg.io/media/games/d62/d62eede2f893d1eb37530eb88d65a099.jpg;Shooter, Adventure, Action
Xbox Series S/X;wanted-dead;Wanted: Dead;2023-02-14;https://media.rawg.io/media/games/d62/d62eede2f893d1eb37530eb88d65a099.jpg;Shooter, Adventure, Action
PC;super-monkey-ball-banana-blitz-hd;Super Monkey Ball: Banana Blitz HD;2019-10-29;https://media.rawg.io/media/games/ae6/ae6c268ab1b3fc0e8e00633a5e1f66a7.jpg;Platformer, Action
Xbox One;super-monkey-ball-banana-blitz-hd;Super Monkey Ball: Banana Blitz HD;2019-10-29;https://media.rawg.io/media/games/ae6/ae6c268ab1b3fc0e8e00633a5e1f66a7.jpg;Platformer, Action
PlayStation 4;super-monkey-ball-banana-blitz-hd;Super Monkey Ball: Banana Blitz HD;2019-10-29;https://media.rawg.io/media/games/ae6/ae6c268ab1b3fc0e8e00633a5e1f66a7.jpg;Platformer, Action
Nintendo Switch;super-monkey-ball-banana-blitz-hd;Super Monkey Ball: Banana Blitz HD;2019-10-29;https://media.rawg.io/media/games/ae6/ae6c268ab1b3fc0e8e00633a5e1f66a7.jpg;Platformer, Action
PlayStation 4;kill-strain;Kill Strain;2016-06-07;https://media.rawg.io/media/games/f4d/f4dc3f39a82daa6f57cbb5ebb0b193ff.jpg;Action
PC;life-is-strange-remastered-collection;Life is Strange Remastered Collection;2022-02-01;https://media.rawg.io/media/games/4f7/4f75ebb4facfebd19857926538706c17.jpg;Adventure
PlayStation 5;life-is-strange-remastered-collection;Life is Strange Remastered Collection;2022-02-01;https://media.rawg.io/media/games/4f7/4f75ebb4facfebd19857926538706c17.jpg;Adventure
Xbox One;life-is-strange-remastered-collection;Life is Strange Remastered Collection;2022-02-01;https://media.rawg.io/media/games/4f7/4f75ebb4facfebd19857926538706c17.jpg;Adventure
PlayStation 4;life-is-strange-remastered-collection;Life is Strange Remastered Collection;2022-02-01;https://media.rawg.io/media/games/4f7/4f75ebb4facfebd19857926538706c17.jpg;Adventure
Xbox Series S/X;life-is-strange-remastered-collection;Life is Strange Remastered Collection;2022-02-01;https://media.rawg.io/media/games/4f7/4f75ebb4facfebd19857926538706c17.jpg;Adventure
PC;i-expect-you-to-die-2;I Expect You To Die 2: The Spy and the Liar;2021-08-24;https://media.rawg.io/media/screenshots/080/080d1196ddc94e4aa013cd3c04e79f48.jpg;Indie, Adventure, Puzzle
PlayStation 4;i-expect-you-to-die-2;I Expect You To Die 2: The Spy and the Liar;2021-08-24;https://media.rawg.io/media/screenshots/080/080d1196ddc94e4aa013cd3c04e79f48.jpg;Indie, Adventure, Puzzle
PC;heroes-of-the-monkey-tavern;Heroes of the Monkey Tavern;2016-09-21;https://media.rawg.io/media/screenshots/372/372f2374b975528144ad0409592da2b2.jpg;Indie, Adventure, Action, RPG
PlayStation 4;heroes-of-the-monkey-tavern;Heroes of the Monkey Tavern;2016-09-21;https://media.rawg.io/media/screenshots/372/372f2374b975528144ad0409592da2b2.jpg;Indie, Adventure, Action, RPG
Nintendo Switch;heroes-of-the-monkey-tavern;Heroes of the Monkey Tavern;2016-09-21;https://media.rawg.io/media/screenshots/372/372f2374b975528144ad0409592da2b2.jpg;Indie, Adventure, Action, RPG
PlayStation 4;samurai-warriors-4;SAMURAI WARRIORS 4;2014-03-20;https://media.rawg.io/media/games/7c6/7c6cdee72cf3ea5e9cd5540a59f3b007.jpg;Action
Nintendo Switch;samurai-warriors-4;SAMURAI WARRIORS 4;2014-03-20;https://media.rawg.io/media/games/7c6/7c6cdee72cf3ea5e9cd5540a59f3b007.jpg;Action
PlayStation 3;samurai-warriors-4;SAMURAI WARRIORS 4;2014-03-20;https://media.rawg.io/media/games/7c6/7c6cdee72cf3ea5e9cd5540a59f3b007.jpg;Action
PS Vita;samurai-warriors-4;SAMURAI WARRIORS 4;2014-03-20;https://media.rawg.io/media/games/7c6/7c6cdee72cf3ea5e9cd5540a59f3b007.jpg;Action
PC;locks-quest;Lock's Quest;2008-09-08;https://media.rawg.io/media/screenshots/bfd/bfd281101850dfe95af70ba9258d7430.jpg;Adventure, Action, RPG, Strategy, Indie
PlayStation 4;locks-quest;Lock's Quest;2008-09-08;https://media.rawg.io/media/screenshots/bfd/bfd281101850dfe95af70ba9258d7430.jpg;Adventure, Action, RPG, Strategy, Indie
Xbox One;locks-quest;Lock's Quest;2008-09-08;https://media.rawg.io/media/screenshots/bfd/bfd281101850dfe95af70ba9258d7430.jpg;Adventure, Action, RPG, Strategy, Indie
iOS;locks-quest;Lock's Quest;2008-09-08;https://media.rawg.io/media/screenshots/bfd/bfd281101850dfe95af70ba9258d7430.jpg;Adventure, Action, RPG, Strategy, Indie
Android;locks-quest;Lock's Quest;2008-09-08;https://media.rawg.io/media/screenshots/bfd/bfd281101850dfe95af70ba9258d7430.jpg;Adventure, Action, RPG, Strategy, Indie
Nintendo DS;locks-quest;Lock's Quest;2008-09-08;https://media.rawg.io/media/screenshots/bfd/bfd281101850dfe95af70ba9258d7430.jpg;Adventure, Action, RPG, Strategy, Indie
macOS;locks-quest;Lock's Quest;2008-09-08;https://media.rawg.io/media/screenshots/bfd/bfd281101850dfe95af70ba9258d7430.jpg;Adventure, Action, RPG, Strategy, Indie
Linux;locks-quest;Lock's Quest;2008-09-08;https://media.rawg.io/media/screenshots/bfd/bfd281101850dfe95af70ba9258d7430.jpg;Adventure, Action, RPG, Strategy, Indie
PC;oceanhorn-2-knights-of-the-lost-realm;Oceanhorn 2: Knights of the Lost Realm;2019-09-19;https://media.rawg.io/media/screenshots/6c9/6c9d9cff470a3abdfea980d14db29f69.jpg;Indie, Adventure, Action, RPG
PlayStation 5;oceanhorn-2-knights-of-the-lost-realm;Oceanhorn 2: Knights of the Lost Realm;2019-09-19;https://media.rawg.io/media/screenshots/6c9/6c9d9cff470a3abdfea980d14db29f69.jpg;Indie, Adventure, Action, RPG
PlayStation 4;oceanhorn-2-knights-of-the-lost-realm;Oceanhorn 2: Knights of the Lost Realm;2019-09-19;https://media.rawg.io/media/screenshots/6c9/6c9d9cff470a3abdfea980d14db29f69.jpg;Indie, Adventure, Action, RPG
Xbox Series S/X;oceanhorn-2-knights-of-the-lost-realm;Oceanhorn 2: Knights of the Lost Realm;2019-09-19;https://media.rawg.io/media/screenshots/6c9/6c9d9cff470a3abdfea980d14db29f69.jpg;Indie, Adventure, Action, RPG
Nintendo Switch;oceanhorn-2-knights-of-the-lost-realm;Oceanhorn 2: Knights of the Lost Realm;2019-09-19;https://media.rawg.io/media/screenshots/6c9/6c9d9cff470a3abdfea980d14db29f69.jpg;Indie, Adventure, Action, RPG
iOS;oceanhorn-2-knights-of-the-lost-realm;Oceanhorn 2: Knights of the Lost Realm;2019-09-19;https://media.rawg.io/media/screenshots/6c9/6c9d9cff470a3abdfea980d14db29f69.jpg;Indie, Adventure, Action, RPG
macOS;oceanhorn-2-knights-of-the-lost-realm;Oceanhorn 2: Knights of the Lost Realm;2019-09-19;https://media.rawg.io/media/screenshots/6c9/6c9d9cff470a3abdfea980d14db29f69.jpg;Indie, Adventure, Action, RPG
PC;morphite;Morphite;2017-09-19;https://media.rawg.io/media/screenshots/172/172675c5344b1c28b9febe9c8a2c9ba7.jpg;Indie, Adventure, Action
Xbox One;morphite;Morphite;2017-09-19;https://media.rawg.io/media/screenshots/172/172675c5344b1c28b9febe9c8a2c9ba7.jpg;Indie, Adventure, Action
PlayStation 4;morphite;Morphite;2017-09-19;https://media.rawg.io/media/screenshots/172/172675c5344b1c28b9febe9c8a2c9ba7.jpg;Indie, Adventure, Action
Nintendo Switch;morphite;Morphite;2017-09-19;https://media.rawg.io/media/screenshots/172/172675c5344b1c28b9febe9c8a2c9ba7.jpg;Indie, Adventure, Action
iOS;morphite;Morphite;2017-09-19;https://media.rawg.io/media/screenshots/172/172675c5344b1c28b9febe9c8a2c9ba7.jpg;Indie, Adventure, Action
Android;morphite;Morphite;2017-09-19;https://media.rawg.io/media/screenshots/172/172675c5344b1c28b9febe9c8a2c9ba7.jpg;Indie, Adventure, Action
macOS;morphite;Morphite;2017-09-19;https://media.rawg.io/media/screenshots/172/172675c5344b1c28b9febe9c8a2c9ba7.jpg;Indie, Adventure, Action
Linux;morphite;Morphite;2017-09-19;https://media.rawg.io/media/screenshots/172/172675c5344b1c28b9febe9c8a2c9ba7.jpg;Indie, Adventure, Action
PC;retro-machina;Retro Machina;2021-05-12;https://media.rawg.io/media/screenshots/ca7/ca7c49fc5e7699d870058015f61ae4ee.jpg;Indie, Adventure, Action, RPG
Xbox One;retro-machina;Retro Machina;2021-05-12;https://media.rawg.io/media/screenshots/ca7/ca7c49fc5e7699d870058015f61ae4ee.jpg;Indie, Adventure, Action, RPG
PlayStation 4;retro-machina;Retro Machina;2021-05-12;https://media.rawg.io/media/screenshots/ca7/ca7c49fc5e7699d870058015f61ae4ee.jpg;Indie, Adventure, Action, RPG
PC;la-mulana-2;La-Mulana 2;2018-07-30;https://media.rawg.io/media/screenshots/239/2399b3c5e2c6d4ef0030aea58697552a.jpg;Indie, Adventure, Action
Xbox One;la-mulana-2;La-Mulana 2;2018-07-30;https://media.rawg.io/media/screenshots/239/2399b3c5e2c6d4ef0030aea58697552a.jpg;Indie, Adventure, Action
PlayStation 4;la-mulana-2;La-Mulana 2;2018-07-30;https://media.rawg.io/media/screenshots/239/2399b3c5e2c6d4ef0030aea58697552a.jpg;Indie, Adventure, Action
Nintendo Switch;la-mulana-2;La-Mulana 2;2018-07-30;https://media.rawg.io/media/screenshots/239/2399b3c5e2c6d4ef0030aea58697552a.jpg;Indie, Adventure, Action
macOS;la-mulana-2;La-Mulana 2;2018-07-30;https://media.rawg.io/media/screenshots/239/2399b3c5e2c6d4ef0030aea58697552a.jpg;Indie, Adventure, Action
PC;centipede-recharged;Centipede: Recharged;2021-09-28;https://media.rawg.io/media/screenshots/aa8/aa87e7a599b36c12814b50c0ad59c39b.jpg;Arcade, Action
PlayStation 5;centipede-recharged;Centipede: Recharged;2021-09-28;https://media.rawg.io/media/screenshots/aa8/aa87e7a599b36c12814b50c0ad59c39b.jpg;Arcade, Action
Xbox One;centipede-recharged;Centipede: Recharged;2021-09-28;https://media.rawg.io/media/screenshots/aa8/aa87e7a599b36c12814b50c0ad59c39b.jpg;Arcade, Action
PlayStation 4;centipede-recharged;Centipede: Recharged;2021-09-28;https://media.rawg.io/media/screenshots/aa8/aa87e7a599b36c12814b50c0ad59c39b.jpg;Arcade, Action
Xbox Series S/X;centipede-recharged;Centipede: Recharged;2021-09-28;https://media.rawg.io/media/screenshots/aa8/aa87e7a599b36c12814b50c0ad59c39b.jpg;Arcade, Action
Nintendo Switch;centipede-recharged;Centipede: Recharged;2021-09-28;https://media.rawg.io/media/screenshots/aa8/aa87e7a599b36c12814b50c0ad59c39b.jpg;Arcade, Action
macOS;centipede-recharged;Centipede: Recharged;2021-09-28;https://media.rawg.io/media/screenshots/aa8/aa87e7a599b36c12814b50c0ad59c39b.jpg;Arcade, Action
Linux;centipede-recharged;Centipede: Recharged;2021-09-28;https://media.rawg.io/media/screenshots/aa8/aa87e7a599b36c12814b50c0ad59c39b.jpg;Arcade, Action
PC;astral-ascent-2;Astral Ascent;2022-04-12;https://media.rawg.io/media/screenshots/e46/e46de030b0e7219b93469aa5e5f329dd.jpg;Indie, Platformer, Adventure, Action
