platform;slug;name;released;background_image;genre
PC;grand-theft-auto-iii;Grand Theft Auto III;2001-10-22;https://media.rawg.io/media/games/5fa/5fae5fec3c943179e09da67a4427d68f.jpg;Shooter, Action
PlayStation 4;grand-theft-auto-iii;Grand Theft Auto III;2001-10-22;https://media.rawg.io/media/games/5fa/5fae5fec3c943179e09da67a4427d68f.jpg;Shooter, Action
iOS;grand-theft-auto-iii;Grand Theft Auto III;2001-10-22;https://media.rawg.io/media/games/5fa/5fae5fec3c943179e09da67a4427d68f.jpg;Shooter, Action
Android;grand-theft-auto-iii;Grand Theft Auto III;2001-10-22;https://media.rawg.io/media/games/5fa/5fae5fec3c943179e09da67a4427d68f.jpg;Shooter, Action
macOS;grand-theft-auto-iii;Grand Theft Auto III;2001-10-22;https://media.rawg.io/media/games/5fa/5fae5fec3c943179e09da67a4427d68f.jpg;Shooter, Action
Xbox;grand-theft-auto-iii;Grand Theft Auto III;2001-10-22;https://media.rawg.io/media/games/5fa/5fae5fec3c943179e09da67a4427d68f.jpg;Shooter, Action
PlayStation 2;grand-theft-auto-iii;Grand Theft Auto III;2001-10-22;https://media.rawg.io/media/games/5fa/5fae5fec3c943179e09da67a4427d68f.jpg;Shooter, Action
PC;star-wars-knights-of-the-old-republic-2;Star Wars: Knights of the Old Republic;2003-07-15;https://media.rawg.io/media/games/6e0/6e0c19bb111bd4fa20cf0eb72a049519.jpg;Action, RPG
Xbox One;star-wars-knights-of-the-old-republic-2;Star Wars: Knights of the Old Republic;2003-07-15;https://media.rawg.io/media/games/6e0/6e0c19bb111bd4fa20cf0eb72a049519.jpg;Action, RPG
Nintendo Switch;star-wars-knights-of-the-old-republic-2;Star Wars: Knights of the Old Republic;2003-07-15;https://media.rawg.io/media/games/6e0/6e0c19bb111bd4fa20cf0eb72a049519.jpg;Action, RPG
iOS;star-wars-knights-of-the-old-republic-2;Star Wars: Knights of the Old Republic;2003-07-15;https://media.rawg.io/media/games/6e0/6e0c19bb111bd4fa20cf0eb72a049519.jpg;Action, RPG
Android;star-wars-knights-of-the-old-republic-2;Star Wars: Knights of the Old Republic;2003-07-15;https://media.rawg.io/media/games/6e0/6e0c19bb111bd4fa20cf0eb72a049519.jpg;Action, RPG
macOS;star-wars-knights-of-the-old-republic-2;Star Wars: Knights of the Old Republic;2003-07-15;https://media.rawg.io/media/games/6e0/6e0c19bb111bd4fa20cf0eb72a049519.jpg;Action, RPG
Xbox 360;star-wars-knights-of-the-old-republic-2;Star Wars: Knights of the Old Republic;2003-07-15;https://media.rawg.io/media/games/6e0/6e0c19bb111bd4fa20cf0eb72a049519.jpg;Action, RPG
Xbox;star-wars-knights-of-the-old-republic-2;Star Wars: Knights of the Old Republic;2003-07-15;https://media.rawg.io/media/games/6e0/6e0c19bb111bd4fa20cf0eb72a049519.jpg;Action, RPG
PC;syberia-2;Syberia 2;2004-03-28;https://media.rawg.io/media/games/c00/c003705c0eaed100397ae408b7b89e90.jpg;Adventure, Puzzle
Nintendo Switch;syberia-2;Syberia 2;2004-03-28;https://media.rawg.io/media/games/c00/c003705c0eaed100397ae408b7b89e90.jpg;Adventure, Puzzle
iOS;syberia-2;Syberia 2;2004-03-28;https://media.rawg.io/media/games/c00/c003705c0eaed100397ae408b7b89e90.jpg;Adventure, Puzzle
Android;syberia-2;Syberia 2;2004-03-28;https://media.rawg.io/media/games/c00/c003705c0eaed100397ae408b7b89e90.jpg;Adventure, Puzzle
macOS;syberia-2;Syberia 2;2004-03-28;https://media.rawg.io/media/games/c00/c003705c0eaed100397ae408b7b89e90.jpg;Adventure, Puzzle
Xbox 360;syberia-2;Syberia 2;2004-03-28;https://media.rawg.io/media/games/c00/c003705c0eaed100397ae408b7b89e90.jpg;Adventure, Puzzle
Xbox;syberia-2;Syberia 2;2004-03-28;https://media.rawg.io/media/games/c00/c003705c0eaed100397ae408b7b89e90.jpg;Adventure, Puzzle
PlayStation 3;syberia-2;Syberia 2;2004-03-28;https://media.rawg.io/media/games/c00/c003705c0eaed100397ae408b7b89e90.jpg;Adventure, Puzzle
PlayStation 2;syberia-2;Syberia 2;2004-03-28;https://media.rawg.io/media/games/c00/c003705c0eaed100397ae408b7b89e90.jpg;Adventure, Puzzle
PC;mafia-the-city-of-lost-heaven;Mafia: The City of Lost Heaven;2002-08-28;https://media.rawg.io/media/games/74c/74ca0ec569682a150f3c6f9f661fb6a5.jpg;Action
Xbox;mafia-the-city-of-lost-heaven;Mafia: The City of Lost Heaven;2002-08-28;https://media.rawg.io/media/games/74c/74ca0ec569682a150f3c6f9f661fb6a5.jpg;Action
PlayStation 2;mafia-the-city-of-lost-heaven;Mafia: The City of Lost Heaven;2002-08-28;https://media.rawg.io/media/games/74c/74ca0ec569682a150f3c6f9f661fb6a5.jpg;Action
PC;hitman-blood-money;Hitman: Blood Money;2006-05-29;https://media.rawg.io/media/games/233/233cdc08cce0228f6f35222eca3bff92.jpg;Shooter, Action
PlayStation 4;hitman-blood-money;Hitman: Blood Money;2006-05-29;https://media.rawg.io/media/games/233/233cdc08cce0228f6f35222eca3bff92.jpg;Shooter, Action
Xbox 360;hitman-blood-money;Hitman: Blood Money;2006-05-29;https://media.rawg.io/media/games/233/233cdc08cce0228f6f35222eca3bff92.jpg;Shooter, Action
Xbox;hitman-blood-money;Hitman: Blood Money;2006-05-29;https://media.rawg.io/media/games/233/233cdc08cce0228f6f35222eca3bff92.jpg;Shooter, Action
PlayStation 3;hitman-blood-money;Hitman: Blood Money;2006-05-29;https://media.rawg.io/media/games/233/233cdc08cce0228f6f35222eca3bff92.jpg;Shooter, Action
PlayStation 2;hitman-blood-money;Hitman: Blood Money;2006-05-29;https://media.rawg.io/media/games/233/233cdc08cce0228f6f35222eca3bff92.jpg;Shooter, Action
PC;max-payne;Max Payne;2001-07-25;https://media.rawg.io/media/games/2f5/2f5eb72fe45540e93ac2726877551a20.jpg;Shooter, Action
PlayStation 4;max-payne;Max Payne;2001-07-25;https://media.rawg.io/media/games/2f5/2f5eb72fe45540e93ac2726877551a20.jpg;Shooter, Action
Xbox 360;max-payne;Max Payne;2001-07-25;https://media.rawg.io/media/games/2f5/2f5eb72fe45540e93ac2726877551a20.jpg;Shooter, Action
Xbox;max-payne;Max Payne;2001-07-25;https://media.rawg.io/media/games/2f5/2f5eb72fe45540e93ac2726877551a20.jpg;Shooter, Action
PlayStation 3;max-payne;Max Payne;2001-07-25;https://media.rawg.io/media/games/2f5/2f5eb72fe45540e93ac2726877551a20.jpg;Shooter, Action
PlayStation 2;max-payne;Max Payne;2001-07-25;https://media.rawg.io/media/games/2f5/2f5eb72fe45540e93ac2726877551a20.jpg;Shooter, Action
Classic Macintosh;max-payne;Max Payne;2001-07-25;https://media.rawg.io/media/games/2f5/2f5eb72fe45540e93ac2726877551a20.jpg;Shooter, Action
PC;kotor-ii;Star Wars: Knights of the Old Republic II – The Sith Lords;2004-12-06;https://media.rawg.io/media/games/046/0464f4a36cd975a37c95b93b06058855.jpg;Adventure, RPG
Nintendo Switch;kotor-ii;Star Wars: Knights of the Old Republic II – The Sith Lords;2004-12-06;https://media.rawg.io/media/games/046/0464f4a36cd975a37c95b93b06058855.jpg;Adventure, RPG
Android;kotor-ii;Star Wars: Knights of the Old Republic II – The Sith Lords;2004-12-06;https://media.rawg.io/media/games/046/0464f4a36cd975a37c95b93b06058855.jpg;Adventure, RPG
macOS;kotor-ii;Star Wars: Knights of the Old Republic II – The Sith Lords;2004-12-06;https://media.rawg.io/media/games/046/0464f4a36cd975a37c95b93b06058855.jpg;Adventure, RPG
Linux;kotor-ii;Star Wars: Knights of the Old Republic II – The Sith Lords;2004-12-06;https://media.rawg.io/media/games/046/0464f4a36cd975a37c95b93b06058855.jpg;Adventure, RPG
Xbox 360;kotor-ii;Star Wars: Knights of the Old Republic II – The Sith Lords;2004-12-06;https://media.rawg.io/media/games/046/0464f4a36cd975a37c95b93b06058855.jpg;Adventure, RPG
Xbox;kotor-ii;Star Wars: Knights of the Old Republic II – The Sith Lords;2004-12-06;https://media.rawg.io/media/games/046/0464f4a36cd975a37c95b93b06058855.jpg;Adventure, RPG
PC;morrowind;The Elder Scrolls III: Morrowind;2002-05-01;https://media.rawg.io/media/games/ccf/ccf26f6e3d553a04f0033a8107a521b8.jpg;RPG
Xbox 360;morrowind;The Elder Scrolls III: Morrowind;2002-05-01;https://media.rawg.io/media/games/ccf/ccf26f6e3d553a04f0033a8107a521b8.jpg;RPG
Xbox;morrowind;The Elder Scrolls III: Morrowind;2002-05-01;https://media.rawg.io/media/games/ccf/ccf26f6e3d553a04f0033a8107a521b8.jpg;RPG
PC;star-wars-battlefront-ii-2;Star Wars: Battlefront II (2005);2005-10-30;https://media.rawg.io/media/games/662/6625a20ca1d13699ee7c191b20a02408.jpg;Shooter, Action
Xbox;star-wars-battlefront-ii-2;Star Wars: Battlefront II (2005);2005-10-30;https://media.rawg.io/media/games/662/6625a20ca1d13699ee7c191b20a02408.jpg;Shooter, Action
PlayStation 2;star-wars-battlefront-ii-2;Star Wars: Battlefront II (2005);2005-10-30;https://media.rawg.io/media/games/662/6625a20ca1d13699ee7c191b20a02408.jpg;Shooter, Action
PSP;star-wars-battlefront-ii-2;Star Wars: Battlefront II (2005);2005-10-30;https://media.rawg.io/media/games/662/6625a20ca1d13699ee7c191b20a02408.jpg;Shooter, Action
PC;max-payne-2-the-fall-of-max-payne;Max Payne 2: The Fall of Max Payne;2003-10-14;https://media.rawg.io/media/games/6fd/6fd971ffa72faa1758960d25ef6196bc.jpg;Shooter, Action
Xbox;max-payne-2-the-fall-of-max-payne;Max Payne 2: The Fall of Max Payne;2003-10-14;https://media.rawg.io/media/games/6fd/6fd971ffa72faa1758960d25ef6196bc.jpg;Shooter, Action
PlayStation 2;max-payne-2-the-fall-of-max-payne;Max Payne 2: The Fall of Max Payne;2003-10-14;https://media.rawg.io/media/games/6fd/6fd971ffa72faa1758960d25ef6196bc.jpg;Shooter, Action
PC;hitman-2-silent-assassin;Hitman 2: Silent Assassin;2002-10-01;https://media.rawg.io/media/games/683/6833fbb183fd72a61c032501e3bc6d36.jpg;Shooter, Action
Xbox 360;hitman-2-silent-assassin;Hitman 2: Silent Assassin;2002-10-01;https://media.rawg.io/media/games/683/6833fbb183fd72a61c032501e3bc6d36.jpg;Shooter, Action
Xbox;hitman-2-silent-assassin;Hitman 2: Silent Assassin;2002-10-01;https://media.rawg.io/media/games/683/6833fbb183fd72a61c032501e3bc6d36.jpg;Shooter, Action
PlayStation 3;hitman-2-silent-assassin;Hitman 2: Silent Assassin;2002-10-01;https://media.rawg.io/media/games/683/6833fbb183fd72a61c032501e3bc6d36.jpg;Shooter, Action
PlayStation 2;hitman-2-silent-assassin;Hitman 2: Silent Assassin;2002-10-01;https://media.rawg.io/media/games/683/6833fbb183fd72a61c032501e3bc6d36.jpg;Shooter, Action
GameCube;hitman-2-silent-assassin;Hitman 2: Silent Assassin;2002-10-01;https://media.rawg.io/media/games/683/6833fbb183fd72a61c032501e3bc6d36.jpg;Shooter, Action
PC;star-wars-jedi-knight-jedi-academy;Star Wars Jedi Knight: Jedi Academy;2003-09-16;https://media.rawg.io/media/games/7e8/7e8890a662539b1bdefcf57409aef765.jpg;Shooter, Action
Xbox One;star-wars-jedi-knight-jedi-academy;Star Wars Jedi Knight: Jedi Academy;2003-09-16;https://media.rawg.io/media/games/7e8/7e8890a662539b1bdefcf57409aef765.jpg;Shooter, Action
PlayStation 4;star-wars-jedi-knight-jedi-academy;Star Wars Jedi Knight: Jedi Academy;2003-09-16;https://media.rawg.io/media/games/7e8/7e8890a662539b1bdefcf57409aef765.jpg;Shooter, Action
Nintendo Switch;star-wars-jedi-knight-jedi-academy;Star Wars Jedi Knight: Jedi Academy;2003-09-16;https://media.rawg.io/media/games/7e8/7e8890a662539b1bdefcf57409aef765.jpg;Shooter, Action
macOS;star-wars-jedi-knight-jedi-academy;Star Wars Jedi Knight: Jedi Academy;2003-09-16;https://media.rawg.io/media/games/7e8/7e8890a662539b1bdefcf57409aef765.jpg;Shooter, Action
Xbox 360;star-wars-jedi-knight-jedi-academy;Star Wars Jedi Knight: Jedi Academy;2003-09-16;https://media.rawg.io/media/games/7e8/7e8890a662539b1bdefcf57409aef765.jpg;Shooter, Action
Xbox;star-wars-jedi-knight-jedi-academy;Star Wars Jedi Knight: Jedi Academy;2003-09-16;https://media.rawg.io/media/games/7e8/7e8890a662539b1bdefcf57409aef765.jpg;Shooter, Action
PC;tomb-raider-legend;Tomb Raider: Legend;2006-04-06;https://media.rawg.io/media/games/9d4/9d45e22df640fcb6f4b754aa3491ae09.jpg;Adventure, Action
Xbox 360;tomb-raider-legend;Tomb Raider: Legend;2006-04-06;https://media.rawg.io/media/games/9d4/9d45e22df640fcb6f4b754aa3491ae09.jpg;Adventure, Action
Xbox;tomb-raider-legend;Tomb Raider: Legend;2006-04-06;https://media.rawg.io/media/games/9d4/9d45e22df640fcb6f4b754aa3491ae09.jpg;Adventure, Action
PlayStation 3;tomb-raider-legend;Tomb Raider: Legend;2006-04-06;https://media.rawg.io/media/games/9d4/9d45e22df640fcb6f4b754aa3491ae09.jpg;Adventure, Action
PlayStation 2;tomb-raider-legend;Tomb Raider: Legend;2006-04-06;https://media.rawg.io/media/games/9d4/9d45e22df640fcb6f4b754aa3491ae09.jpg;Adventure, Action
PSP;tomb-raider-legend;Tomb Raider: Legend;2006-04-06;https://media.rawg.io/media/games/9d4/9d45e22df640fcb6f4b754aa3491ae09.jpg;Adventure, Action
GameCube;tomb-raider-legend;Tomb Raider: Legend;2006-04-06;https://media.rawg.io/media/games/9d4/9d45e22df640fcb6f4b754aa3491ae09.jpg;Adventure, Action
PC;deus-ex-2-invisible-war;Deus Ex 2: Invisible War;2003-12-01;https://media.rawg.io/media/screenshots/ca0/ca06700d8184f451b99396c23b4ffbe4.jpg;Action, RPG
Xbox;deus-ex-2-invisible-war;Deus Ex 2: Invisible War;2003-12-01;https://media.rawg.io/media/screenshots/ca0/ca06700d8184f451b99396c23b4ffbe4.jpg;Action, RPG
PC;just-cause;Just Cause;2006-09-22;https://media.rawg.io/media/games/e60/e601c02ec49ef4f1d5ef147994b3935f.jpg;Shooter, Action
Xbox 360;just-cause;Just Cause;2006-09-22;https://media.rawg.io/media/games/e60/e601c02ec49ef4f1d5ef147994b3935f.jpg;Shooter, Action
Xbox;just-cause;Just Cause;2006-09-22;https://media.rawg.io/media/games/e60/e601c02ec49ef4f1d5ef147994b3935f.jpg;Shooter, Action
PlayStation 2;just-cause;Just Cause;2006-09-22;https://media.rawg.io/media/games/e60/e601c02ec49ef4f1d5ef147994b3935f.jpg;Shooter, Action
PC;doom-3;DOOM 3;2004-08-03;https://media.rawg.io/media/games/3b0/3b01313965c19adc6b6c37a3d9d33576.jpg;Shooter, Action
PlayStation 4;doom-3;DOOM 3;2004-08-03;https://media.rawg.io/media/games/3b0/3b01313965c19adc6b6c37a3d9d33576.jpg;Shooter, Action
Xbox One;doom-3;DOOM 3;2004-08-03;https://media.rawg.io/media/games/3b0/3b01313965c19adc6b6c37a3d9d33576.jpg;Shooter, Action
Nintendo Switch;doom-3;DOOM 3;2004-08-03;https://media.rawg.io/media/games/3b0/3b01313965c19adc6b6c37a3d9d33576.jpg;Shooter, Action
macOS;doom-3;DOOM 3;2004-08-03;https://media.rawg.io/media/games/3b0/3b01313965c19adc6b6c37a3d9d33576.jpg;Shooter, Action
Linux;doom-3;DOOM 3;2004-08-03;https://media.rawg.io/media/games/3b0/3b01313965c19adc6b6c37a3d9d33576.jpg;Shooter, Action
Xbox;doom-3;DOOM 3;2004-08-03;https://media.rawg.io/media/games/3b0/3b01313965c19adc6b6c37a3d9d33576.jpg;Shooter, Action
PC;star-wars-jedi-knight-ii-jedi-outcast;Star Wars Jedi Knight II: Jedi Outcast;2002-03-01;https://media.rawg.io/media/games/0a5/0a56e2bb9ce95359e69ff9689c553a45.jpg;Shooter, Adventure, Action
PlayStation 4;star-wars-jedi-knight-ii-jedi-outcast;Star Wars Jedi Knight II: Jedi Outcast;2002-03-01;https://media.rawg.io/media/games/0a5/0a56e2bb9ce95359e69ff9689c553a45.jpg;Shooter, Adventure, Action
Nintendo Switch;star-wars-jedi-knight-ii-jedi-outcast;Star Wars Jedi Knight II: Jedi Outcast;2002-03-01;https://media.rawg.io/media/games/0a5/0a56e2bb9ce95359e69ff9689c553a45.jpg;Shooter, Adventure, Action
macOS;star-wars-jedi-knight-ii-jedi-outcast;Star Wars Jedi Knight II: Jedi Outcast;2002-03-01;https://media.rawg.io/media/games/0a5/0a56e2bb9ce95359e69ff9689c553a45.jpg;Shooter, Adventure, Action
Xbox;star-wars-jedi-knight-ii-jedi-outcast;Star Wars Jedi Knight II: Jedi Outcast;2002-03-01;https://media.rawg.io/media/games/0a5/0a56e2bb9ce95359e69ff9689c553a45.jpg;Shooter, Adventure, Action
GameCube;star-wars-jedi-knight-ii-jedi-outcast;Star Wars Jedi Knight II: Jedi Outcast;2002-03-01;https://media.rawg.io/media/games/0a5/0a56e2bb9ce95359e69ff9689c553a45.jpg;Shooter, Adventure, Action
Classic Macintosh;star-wars-jedi-knight-ii-jedi-outcast;Star Wars Jedi Knight II: Jedi Outcast;2002-03-01;https://media.rawg.io/media/games/0a5/0a56e2bb9ce95359e69ff9689c553a45.jpg;Shooter, Adventure, Action
PC;far-cry;Far Cry;2004-03-22;https://media.rawg.io/media/games/2ee/2eef5ed5e82c28d1299ecc2a0e60f2cb.jpg;Shooter, Action
Xbox 360;far-cry;Far Cry;2004-03-22;https://media.rawg.io/media/games/2ee/2eef5ed5e82c28d1299ecc2a0e60f2cb.jpg;Shooter, Action
Xbox;far-cry;Far Cry;2004-03-22;https://media.rawg.io/media/games/2ee/2eef5ed5e82c28d1299ecc2a0e60f2cb.jpg;Shooter, Action
PlayStation 3;far-cry;Far Cry;2004-03-22;https://media.rawg.io/media/games/2ee/2eef5ed5e82c28d1299ecc2a0e60f2cb.jpg;Shooter, Action
PlayStation 2;far-cry;Far Cry;2004-03-22;https://media.rawg.io/media/games/2ee/2eef5ed5e82c28d1299ecc2a0e60f2cb.jpg;Shooter, Action
Wii;far-cry;Far Cry;2004-03-22;https://media.rawg.io/media/games/2ee/2eef5ed5e82c28d1299ecc2a0e60f2cb.jpg;Shooter, Action
PC;prince-of-persia-the-sands-of-time;Prince of Persia: The Sands of Time;2003-10-28;https://media.rawg.io/media/games/99b/99b39612e864d6ddfdb2c407fd9010a1.jpg;Adventure, Action
Xbox;prince-of-persia-the-sands-of-time;Prince of Persia: The Sands of Time;2003-10-28;https://media.rawg.io/media/games/99b/99b39612e864d6ddfdb2c407fd9010a1.jpg;Adventure, Action
PlayStation 3;prince-of-persia-the-sands-of-time;Prince of Persia: The Sands of Time;2003-10-28;https://media.rawg.io/media/games/99b/99b39612e864d6ddfdb2c407fd9010a1.jpg;Adventure, Action
PlayStation 2;prince-of-persia-the-sands-of-time;Prince of Persia: The Sands of Time;2003-10-28;https://media.rawg.io/media/games/99b/99b39612e864d6ddfdb2c407fd9010a1.jpg;Adventure, Action
GameCube;prince-of-persia-the-sands-of-time;Prince of Persia: The Sands of Time;2003-10-28;https://media.rawg.io/media/games/99b/99b39612e864d6ddfdb2c407fd9010a1.jpg;Adventure, Action
PC;star-wars-republic-commando-2;Star Wars: Republic Commando;2005-03-01;https://media.rawg.io/media/games/b1d/b1de33eca64ad293702d9554f5ac5cd5.jpg;Shooter, Action
PlayStation 5;star-wars-republic-commando-2;Star Wars: Republic Commando;2005-03-01;https://media.rawg.io/media/games/b1d/b1de33eca64ad293702d9554f5ac5cd5.jpg;Shooter, Action
Xbox One;star-wars-republic-commando-2;Star Wars: Republic Commando;2005-03-01;https://media.rawg.io/media/games/b1d/b1de33eca64ad293702d9554f5ac5cd5.jpg;Shooter, Action
PlayStation 4;star-wars-republic-commando-2;Star Wars: Republic Commando;2005-03-01;https://media.rawg.io/media/games/b1d/b1de33eca64ad293702d9554f5ac5cd5.jpg;Shooter, Action
Nintendo Switch;star-wars-republic-commando-2;Star Wars: Republic Commando;2005-03-01;https://media.rawg.io/media/games/b1d/b1de33eca64ad293702d9554f5ac5cd5.jpg;Shooter, Action
Xbox 360;star-wars-republic-commando-2;Star Wars: Republic Commando;2005-03-01;https://media.rawg.io/media/games/b1d/b1de33eca64ad293702d9554f5ac5cd5.jpg;Shooter, Action
Xbox;star-wars-republic-commando-2;Star Wars: Republic Commando;2005-03-01;https://media.rawg.io/media/games/b1d/b1de33eca64ad293702d9554f5ac5cd5.jpg;Shooter, Action
PC;serious-sam-2;Serious Sam 2;2005-10-11;https://media.rawg.io/media/games/bc7/bc77b1eb8e35df2d90b952bac5342c75.jpg;Indie, Action
Xbox;serious-sam-2;Serious Sam 2;2005-10-11;https://media.rawg.io/media/games/bc7/bc77b1eb8e35df2d90b952bac5342c75.jpg;Indie, Action
PC;quake;Quake;1996-06-22;https://media.rawg.io/media/games/3a8/3a82d7f5c90ab082fe475e28d58bee8b.jpg;Shooter, Action
PlayStation 5;quake;Quake;1996-06-22;https://media.rawg.io/media/games/3a8/3a82d7f5c90ab082fe475e28d58bee8b.jpg;Shooter, Action
Xbox One;quake;Quake;1996-06-22;https://media.rawg.io/media/games/3a8/3a82d7f5c90ab082fe475e28d58bee8b.jpg;Shooter, Action
PlayStation 4;quake;Quake;1996-06-22;https://media.rawg.io/media/games/3a8/3a82d7f5c90ab082fe475e28d58bee8b.jpg;Shooter, Action
