platform;slug;name;released;background_image;genre
Xbox One;going-under;Going Under;2020-09-24;https://media.rawg.io/media/games/eb4/eb476146053ea03619c4b2eee067f2ea.jpg;Indie, Action
PlayStation 4;going-under;Going Under;2020-09-24;https://media.rawg.io/media/games/eb4/eb476146053ea03619c4b2eee067f2ea.jpg;Indie, Action
Nintendo Switch;going-under;Going Under;2020-09-24;https://media.rawg.io/media/games/eb4/eb476146053ea03619c4b2eee067f2ea.jpg;Indie, Action
PC;hello-neighbor;Hello Neighbor;2017-08-28;https://media.rawg.io/media/games/d1e/d1e9fa31912b1b168adeef6ddb3875d0.jpg;Adventure, Action, Puzzle, Strategy, Indie
Xbox One;hello-neighbor;Hello Neighbor;2017-08-28;https://media.rawg.io/media/games/d1e/d1e9fa31912b1b168adeef6ddb3875d0.jpg;Adventure, Action, Puzzle, Strategy, Indie
PlayStation 4;hello-neighbor;Hello Neighbor;2017-08-28;https://media.rawg.io/media/games/d1e/d1e9fa31912b1b168adeef6ddb3875d0.jpg;Adventure, Action, Puzzle, Strategy, Indie
Nintendo Switch;hello-neighbor;Hello Neighbor;2017-08-28;https://media.rawg.io/media/games/d1e/d1e9fa31912b1b168adeef6ddb3875d0.jpg;Adventure, Action, Puzzle, Strategy, Indie
iOS;hello-neighbor;Hello Neighbor;2017-08-28;https://media.rawg.io/media/games/d1e/d1e9fa31912b1b168adeef6ddb3875d0.jpg;Adventure, Action, Puzzle, Strategy, Indie
Android;hello-neighbor;Hello Neighbor;2017-08-28;https://media.rawg.io/media/games/d1e/d1e9fa31912b1b168adeef6ddb3875d0.jpg;Adventure, Action, Puzzle, Strategy, Indie
Xbox One;diablo-iii-eternal-collection;Diablo III: Eternal Collection;2017-06-27;https://media.rawg.io/media/games/1e7/1e788787a5f0708b47cf5c7193816383.jpg;Action
PlayStation 4;diablo-iii-eternal-collection;Diablo III: Eternal Collection;2017-06-27;https://media.rawg.io/media/games/1e7/1e788787a5f0708b47cf5c7193816383.jpg;Action
Nintendo Switch;diablo-iii-eternal-collection;Diablo III: Eternal Collection;2017-06-27;https://media.rawg.io/media/games/1e7/1e788787a5f0708b47cf5c7193816383.jpg;Action
PC;grip;GRIP: Combat Racing;2018-11-05;https://media.rawg.io/media/games/de9/de93d51454fa924d723349110c0a5e13.jpg;Racing, Indie, Action
Xbox One;grip;GRIP: Combat Racing;2018-11-05;https://media.rawg.io/media/games/de9/de93d51454fa924d723349110c0a5e13.jpg;Racing, Indie, Action
PlayStation 4;grip;GRIP: Combat Racing;2018-11-05;https://media.rawg.io/media/games/de9/de93d51454fa924d723349110c0a5e13.jpg;Racing, Indie, Action
Nintendo Switch;grip;GRIP: Combat Racing;2018-11-05;https://media.rawg.io/media/games/de9/de93d51454fa924d723349110c0a5e13.jpg;Racing, Indie, Action
PC;life-is-strange-true-colors;Life is Strange: True Colors;2021-09-10;https://media.rawg.io/media/games/278/2784fe67065c5095411f0d4c85205143.jpg;Adventure, Action
PlayStation 5;life-is-strange-true-colors;Life is Strange: True Colors;2021-09-10;https://media.rawg.io/media/games/278/2784fe67065c5095411f0d4c85205143.jpg;Adventure, Action
Xbox One;life-is-strange-true-colors;Life is Strange: True Colors;2021-09-10;https://media.rawg.io/media/games/278/2784fe67065c5095411f0d4c85205143.jpg;Adventure, Action
PlayStation 4;life-is-strange-true-colors;Life is Strange: True Colors;2021-09-10;https://media.rawg.io/media/games/278/2784fe67065c5095411f0d4c85205143.jpg;Adventure, Action
Xbox Series S/X;life-is-strange-true-colors;Life is Strange: True Colors;2021-09-10;https://media.rawg.io/media/games/278/2784fe67065c5095411f0d4c85205143.jpg;Adventure, Action
Nintendo Switch;life-is-strange-true-colors;Life is Strange: True Colors;2021-09-10;https://media.rawg.io/media/games/278/2784fe67065c5095411f0d4c85205143.jpg;Adventure, Action
PC;the-jackbox-party-pack-2;The Jackbox Party Pack 2;2015-10-13;https://media.rawg.io/media/games/c93/c937ca05b295dceab6de72f69e329ba2.jpg;Casual, Strategy, Indie
Xbox One;the-jackbox-party-pack-2;The Jackbox Party Pack 2;2015-10-13;https://media.rawg.io/media/games/c93/c937ca05b295dceab6de72f69e329ba2.jpg;Casual, Strategy, Indie
PlayStation 4;the-jackbox-party-pack-2;The Jackbox Party Pack 2;2015-10-13;https://media.rawg.io/media/games/c93/c937ca05b295dceab6de72f69e329ba2.jpg;Casual, Strategy, Indie
Nintendo Switch;the-jackbox-party-pack-2;The Jackbox Party Pack 2;2015-10-13;https://media.rawg.io/media/games/c93/c937ca05b295dceab6de72f69e329ba2.jpg;Casual, Strategy, Indie
macOS;the-jackbox-party-pack-2;The Jackbox Party Pack 2;2015-10-13;https://media.rawg.io/media/games/c93/c937ca05b295dceab6de72f69e329ba2.jpg;Casual, Strategy, Indie
PlayStation 3;the-jackbox-party-pack-2;The Jackbox Party Pack 2;2015-10-13;https://media.rawg.io/media/games/c93/c937ca05b295dceab6de72f69e329ba2.jpg;Casual, Strategy, Indie
PC;lego-worlds;LEGO Worlds;2017-03-07;https://media.rawg.io/media/screenshots/1c9/1c9c69f0edb8c4f45e3fa6958fb8d40a.jpg;Adventure
Xbox One;lego-worlds;LEGO Worlds;2017-03-07;https://media.rawg.io/media/screenshots/1c9/1c9c69f0edb8c4f45e3fa6958fb8d40a.jpg;Adventure
PlayStation 4;lego-worlds;LEGO Worlds;2017-03-07;https://media.rawg.io/media/screenshots/1c9/1c9c69f0edb8c4f45e3fa6958fb8d40a.jpg;Adventure
Nintendo Switch;lego-worlds;LEGO Worlds;2017-03-07;https://media.rawg.io/media/screenshots/1c9/1c9c69f0edb8c4f45e3fa6958fb8d40a.jpg;Adventure
PC;sundered;Sundered;2017-07-27;https://media.rawg.io/media/games/3f5/3f511f83640249c3225e40050909301c.jpg;Indie, Adventure, Action
PlayStation 4;sundered;Sundered;2017-07-27;https://media.rawg.io/media/games/3f5/3f511f83640249c3225e40050909301c.jpg;Indie, Adventure, Action
Nintendo Switch;sundered;Sundered;2017-07-27;https://media.rawg.io/media/games/3f5/3f511f83640249c3225e40050909301c.jpg;Indie, Adventure, Action
macOS;sundered;Sundered;2017-07-27;https://media.rawg.io/media/games/3f5/3f511f83640249c3225e40050909301c.jpg;Indie, Adventure, Action
Linux;sundered;Sundered;2017-07-27;https://media.rawg.io/media/games/3f5/3f511f83640249c3225e40050909301c.jpg;Indie, Adventure, Action
PC;dragon-quest-xi;DRAGON QUEST XI: Echoes of an Elusive Age;2017-07-29;https://media.rawg.io/media/games/e04/e041cc430f6b6681477580d3bcddf29f.jpg;RPG
Xbox One;dragon-quest-xi;DRAGON QUEST XI: Echoes of an Elusive Age;2017-07-29;https://media.rawg.io/media/games/e04/e041cc430f6b6681477580d3bcddf29f.jpg;RPG
PlayStation 4;dragon-quest-xi;DRAGON QUEST XI: Echoes of an Elusive Age;2017-07-29;https://media.rawg.io/media/games/e04/e041cc430f6b6681477580d3bcddf29f.jpg;RPG
Nintendo Switch;dragon-quest-xi;DRAGON QUEST XI: Echoes of an Elusive Age;2017-07-29;https://media.rawg.io/media/games/e04/e041cc430f6b6681477580d3bcddf29f.jpg;RPG
Nintendo 3DS;dragon-quest-xi;DRAGON QUEST XI: Echoes of an Elusive Age;2017-07-29;https://media.rawg.io/media/games/e04/e041cc430f6b6681477580d3bcddf29f.jpg;RPG
PC;crash-bandicoot-4-its-about-time;Crash Bandicoot 4: It’s About Time;2020-10-01;https://media.rawg.io/media/games/54a/54a14917b3298bbaacdf9873c3af7229.jpg;Platformer, Action
PlayStation 5;crash-bandicoot-4-its-about-time;Crash Bandicoot 4: It’s About Time;2020-10-01;https://media.rawg.io/media/games/54a/54a14917b3298bbaacdf9873c3af7229.jpg;Platformer, Action
Xbox One;crash-bandicoot-4-its-about-time;Crash Bandicoot 4: It’s About Time;2020-10-01;https://media.rawg.io/media/games/54a/54a14917b3298bbaacdf9873c3af7229.jpg;Platformer, Action
PlayStation 4;crash-bandicoot-4-its-about-time;Crash Bandicoot 4: It’s About Time;2020-10-01;https://media.rawg.io/media/games/54a/54a14917b3298bbaacdf9873c3af7229.jpg;Platformer, Action
Xbox Series S/X;crash-bandicoot-4-its-about-time;Crash Bandicoot 4: It’s About Time;2020-10-01;https://media.rawg.io/media/games/54a/54a14917b3298bbaacdf9873c3af7229.jpg;Platformer, Action
Nintendo Switch;crash-bandicoot-4-its-about-time;Crash Bandicoot 4: It’s About Time;2020-10-01;https://media.rawg.io/media/games/54a/54a14917b3298bbaacdf9873c3af7229.jpg;Platformer, Action
PC;the-dark-eye-chains-of-satinav;The Dark Eye: Chains of Satinav;2012-06-22;https://media.rawg.io/media/screenshots/a95/a95e293cd9403f3c99666addd3d76341_TkdqnQe.jpg;Indie, Adventure
PlayStation 5;the-dark-eye-chains-of-satinav;The Dark Eye: Chains of Satinav;2012-06-22;https://media.rawg.io/media/screenshots/a95/a95e293cd9403f3c99666addd3d76341_TkdqnQe.jpg;Indie, Adventure
Xbox One;the-dark-eye-chains-of-satinav;The Dark Eye: Chains of Satinav;2012-06-22;https://media.rawg.io/media/screenshots/a95/a95e293cd9403f3c99666addd3d76341_TkdqnQe.jpg;Indie, Adventure
PlayStation 4;the-dark-eye-chains-of-satinav;The Dark Eye: Chains of Satinav;2012-06-22;https://media.rawg.io/media/screenshots/a95/a95e293cd9403f3c99666addd3d76341_TkdqnQe.jpg;Indie, Adventure
Xbox Series S/X;the-dark-eye-chains-of-satinav;The Dark Eye: Chains of Satinav;2012-06-22;https://media.rawg.io/media/screenshots/a95/a95e293cd9403f3c99666addd3d76341_TkdqnQe.jpg;Indie, Adventure
Nintendo Switch;the-dark-eye-chains-of-satinav;The Dark Eye: Chains of Satinav;2012-06-22;https://media.rawg.io/media/screenshots/a95/a95e293cd9403f3c99666addd3d76341_TkdqnQe.jpg;Indie, Adventure
macOS;the-dark-eye-chains-of-satinav;The Dark Eye: Chains of Satinav;2012-06-22;https://media.rawg.io/media/screenshots/a95/a95e293cd9403f3c99666addd3d76341_TkdqnQe.jpg;Indie, Adventure
PC;grid-autosport;GRID Autosport;2014-06-24;https://media.rawg.io/media/games/973/973b8b5538d064a73f0c3b745827254c.jpg;Racing, Sports
Nintendo Switch;grid-autosport;GRID Autosport;2014-06-24;https://media.rawg.io/media/games/973/973b8b5538d064a73f0c3b745827254c.jpg;Racing, Sports
iOS;grid-autosport;GRID Autosport;2014-06-24;https://media.rawg.io/media/games/973/973b8b5538d064a73f0c3b745827254c.jpg;Racing, Sports
Android;grid-autosport;GRID Autosport;2014-06-24;https://media.rawg.io/media/games/973/973b8b5538d064a73f0c3b745827254c.jpg;Racing, Sports
macOS;grid-autosport;GRID Autosport;2014-06-24;https://media.rawg.io/media/games/973/973b8b5538d064a73f0c3b745827254c.jpg;Racing, Sports
Linux;grid-autosport;GRID Autosport;2014-06-24;https://media.rawg.io/media/games/973/973b8b5538d064a73f0c3b745827254c.jpg;Racing, Sports
Xbox 360;grid-autosport;GRID Autosport;2014-06-24;https://media.rawg.io/media/games/973/973b8b5538d064a73f0c3b745827254c.jpg;Racing, Sports
PlayStation 3;grid-autosport;GRID Autosport;2014-06-24;https://media.rawg.io/media/games/973/973b8b5538d064a73f0c3b745827254c.jpg;Racing, Sports
PC;dauntless;Dauntless;2019-05-21;https://media.rawg.io/media/games/82e/82e96c9d95f1be27c02a99962fdd16ec.jpg;Casual, Massively Multiplayer, Action, RPG
Xbox One;dauntless;Dauntless;2019-05-21;https://media.rawg.io/media/games/82e/82e96c9d95f1be27c02a99962fdd16ec.jpg;Casual, Massively Multiplayer, Action, RPG
PlayStation 4;dauntless;Dauntless;2019-05-21;https://media.rawg.io/media/games/82e/82e96c9d95f1be27c02a99962fdd16ec.jpg;Casual, Massively Multiplayer, Action, RPG
Nintendo Switch;dauntless;Dauntless;2019-05-21;https://media.rawg.io/media/games/82e/82e96c9d95f1be27c02a99962fdd16ec.jpg;Casual, Massively Multiplayer, Action, RPG
iOS;dauntless;Dauntless;2019-05-21;https://media.rawg.io/media/games/82e/82e96c9d95f1be27c02a99962fdd16ec.jpg;Casual, Massively Multiplayer, Action, RPG
PC;the-sexy-brutale;The Sexy Brutale;2017-03-31;https://media.rawg.io/media/screenshots/74e/74eea1248bb2a1ef3e229bf363d82d8f.jpg;Indie, Adventure
Xbox One;the-sexy-brutale;The Sexy Brutale;2017-03-31;https://media.rawg.io/media/screenshots/74e/74eea1248bb2a1ef3e229bf363d82d8f.jpg;Indie, Adventure
PlayStation 4;the-sexy-brutale;The Sexy Brutale;2017-03-31;https://media.rawg.io/media/screenshots/74e/74eea1248bb2a1ef3e229bf363d82d8f.jpg;Indie, Adventure
Nintendo Switch;the-sexy-brutale;The Sexy Brutale;2017-03-31;https://media.rawg.io/media/screenshots/74e/74eea1248bb2a1ef3e229bf363d82d8f.jpg;Indie, Adventure
Xbox One;crash-team-racing-nitro-fueled;Crash Team Racing Nitro-Fueled;2019-06-21;https://media.rawg.io/media/games/b2c/b2c0cc14e80cfd38be0f2b2ccd4d6db5.jpg;Racing, Family, Action
PlayStation 4;crash-team-racing-nitro-fueled;Crash Team Racing Nitro-Fueled;2019-06-21;https://media.rawg.io/media/games/b2c/b2c0cc14e80cfd38be0f2b2ccd4d6db5.jpg;Racing, Family, Action
Nintendo Switch;crash-team-racing-nitro-fueled;Crash Team Racing Nitro-Fueled;2019-06-21;https://media.rawg.io/media/games/b2c/b2c0cc14e80cfd38be0f2b2ccd4d6db5.jpg;Racing, Family, Action
PC;woodle-tree-adventures;Woodle Tree Adventures;2016-03-02;https://media.rawg.io/media/screenshots/1a4/1a48ea96c60737594422c75e7c3af3a2.jpg;Indie, Adventure, Action
Xbox One;woodle-tree-adventures;Woodle Tree Adventures;2016-03-02;https://media.rawg.io/media/screenshots/1a4/1a48ea96c60737594422c75e7c3af3a2.jpg;Indie, Adventure, Action
Nintendo Switch;woodle-tree-adventures;Woodle Tree Adventures;2016-03-02;https://media.rawg.io/media/screenshots/1a4/1a48ea96c60737594422c75e7c3af3a2.jpg;Indie, Adventure, Action
macOS;woodle-tree-adventures;Woodle Tree Adventures;2016-03-02;https://media.rawg.io/media/screenshots/1a4/1a48ea96c60737594422c75e7c3af3a2.jpg;Indie, Adventure, Action
Linux;woodle-tree-adventures;Woodle Tree Adventures;2016-03-02;https://media.rawg.io/media/screenshots/1a4/1a48ea96c60737594422c75e7c3af3a2.jpg;Indie, Adventure, Action
PC;wandersong;Wandersong;2018-09-26;https://media.rawg.io/media/screenshots/2de/2deb8efe0d2e79a29c2c71f2c19de382.jpg;Indie, Adventure
Xbox One;wandersong;Wandersong;2018-09-26;https://media.rawg.io/media/screenshots/2de/2deb8efe0d2e79a29c2c71f2c19de382.jpg;Indie, Adventure
PlayStation 4;wandersong;Wandersong;2018-09-26;https://media.rawg.io/media/screenshots/2de/2deb8efe0d2e79a29c2c71f2c19de382.jpg;Indie, Adventure
Nintendo Switch;wandersong;Wandersong;2018-09-26;https://media.rawg.io/media/screenshots/2de/2deb8efe0d2e79a29c2c71f2c19de382.jpg;Indie, Adventure
macOS;wandersong;Wandersong;2018-09-26;https://media.rawg.io/media/screenshots/2de/2deb8efe0d2e79a29c2c71f2c19de382.jpg;Indie, Adventure
PC;chroma-squad;Chroma Squad;2015-04-29;https://media.rawg.io/media/screenshots/104/104603a5c863d6fa6be4d4bb1fed6db6.jpeg;Strategy, Indie, RPG
Xbox One;chroma-squad;Chroma Squad;2015-04-29;https://media.rawg.io/media/screenshots/104/104603a5c863d6fa6be4d4bb1fed6db6.jpeg;Strategy, Indie, RPG
PlayStation 4;chroma-squad;Chroma Squad;2015-04-29;https://media.rawg.io/media/screenshots/104/104603a5c863d6fa6be4d4bb1fed6db6.jpeg;Strategy, Indie, RPG
Nintendo Switch;chroma-squad;Chroma Squad;2015-04-29;https://media.rawg.io/media/screenshots/104/104603a5c863d6fa6be4d4bb1fed6db6.jpeg;Strategy, Indie, RPG
iOS;chroma-squad;Chroma Squad;2015-04-29;https://media.rawg.io/media/screenshots/104/104603a5c863d6fa6be4d4bb1fed6db6.jpeg;Strategy, Indie, RPG
Android;chroma-squad;Chroma Squad;2015-04-29;https://media.rawg.io/media/screenshots/104/104603a5c863d6fa6be4d4bb1fed6db6.jpeg;Strategy, Indie, RPG
macOS;chroma-squad;Chroma Squad;2015-04-29;https://media.rawg.io/media/screenshots/104/104603a5c863d6fa6be4d4bb1fed6db6.jpeg;Strategy, Indie, RPG
Linux;chroma-squad;Chroma Squad;2015-04-29;https://media.rawg.io/media/screenshots/104/104603a5c863d6fa6be4d4bb1fed6db6.jpeg;Strategy, Indie, RPG
PC;rogue-company;Rogue Company;2020-09-30;https://media.rawg.io/media/games/2a4/2a46b3821f99c0fcfe01b56d0a20e551.jpg;Shooter, Adventure, Action, RPG, Strategy
Xbox One;rogue-company;Rogue Company;2020-09-30;https://media.rawg.io/media/games/2a4/2a46b3821f99c0fcfe01b56d0a20e551.jpg;Shooter, Adventure, Action, RPG, Strategy
PlayStation 4;rogue-company;Rogue Company;2020-09-30;https://media.rawg.io/media/games/2a4/2a46b3821f99c0fcfe01b56d0a20e551.jpg;Shooter, Adventure, Action, RPG, Strategy
Nintendo Switch;rogue-company;Rogue Company;2020-09-30;https://media.rawg.io/media/games/2a4/2a46b3821f99c0fcfe01b56d0a20e551.jpg;Shooter, Adventure, Action, RPG, Strategy
PC;velocity-2x;Velocity 2X;2014-09-02;https://media.rawg.io/media/games/d81/d81c9725b1da073e7ba036bdca8528f7.jpg;Shooter, Action
Xbox One;velocity-2x;Velocity 2X;2014-09-02;https://media.rawg.io/media/games/d81/d81c9725b1da073e7ba036bdca8528f7.jpg;Shooter, Action
PlayStation 4;velocity-2x;Velocity 2X;2014-09-02;https://media.rawg.io/media/games/d81/d81c9725b1da073e7ba036bdca8528f7.jpg;Shooter, Action
Nintendo Switch;velocity-2x;Velocity 2X;2014-09-02;https://media.rawg.io/media/games/d81/d81c9725b1da073e7ba036bdca8528f7.jpg;Shooter, Action
PS Vita;velocity-2x;Velocity 2X;2014-09-02;https://media.rawg.io/media/games/d81/d81c9725b1da073e7ba036bdca8528f7.jpg;Shooter, Action
PC;hard-west;Hard West;2015-11-17;https://media.rawg.io/media/games/296/2965907923a45648d265b98a4fdf5942.jpg;Indie, Strategy, Adventure, RPG
Nintendo Switch;hard-west;Hard West;2015-11-17;https://media.rawg.io/media/games/296/2965907923a45648d265b98a4fdf5942.jpg;Indie, Strategy, Adventure, RPG
iOS;hard-west;Hard West;2015-11-17;https://media.rawg.io/media/games/296/2965907923a45648d265b98a4fdf5942.jpg;Indie, Strategy, Adventure, RPG
macOS;hard-west;Hard West;2015-11-17;https://media.rawg.io/media/games/296/2965907923a45648d265b98a4fdf5942.jpg;Indie, Strategy, Adventure, RPG
Linux;hard-west;Hard West;2015-11-17;https://media.rawg.io/media/games/296/2965907923a45648d265b98a4fdf5942.jpg;Indie, Strategy, Adventure, RPG
PC;five-nights-at-freddys;Five Nights at Freddy's;2014-07-24;https://media.rawg.io/media/games/bdc/bdcb4e528bdd91bc4b3ab75fedb31f7b.jpg;Strategy, Indie, Action, Simulation
Xbox One;five-nights-at-freddys;Five Nights at Freddy's;2014-07-24;https://media.rawg.io/media/games/bdc/bdcb4e528bdd91bc4b3ab75fedb31f7b.jpg;Strategy, Indie, Action, Simulation
PlayStation 4;five-nights-at-freddys;Five Nights at Freddy's;2014-07-24;https://media.rawg.io/media/games/bdc/bdcb4e528bdd91bc4b3ab75fedb31f7b.jpg;Strategy, Indie, Action, Simulation
Nintendo Switch;five-nights-at-freddys;Five Nights at Freddy's;2014-07-24;https://media.rawg.io/media/games/bdc/bdcb4e528bdd91bc4b3ab75fedb31f7b.jpg;Strategy, Indie, Action, Simulation
iOS;five-nights-at-freddys;Five Nights at Freddy's;2014-07-24;https://media.rawg.io/media/games/bdc/bdcb4e528bdd91bc4b3ab75fedb31f7b.jpg;Strategy, Indie, Action, Simulation
Android;five-nights-at-freddys;Five Nights at Freddy's;2014-07-24;https://media.rawg.io/media/games/bdc/bdcb4e528bdd91bc4b3ab75fedb31f7b.jpg;Strategy, Indie, Action, Simulation
PC;the-jackbox-party-pack-3;The Jackbox Party Pack 3;2016-10-17;https://media.rawg.io/media/games/137/137544a823a3b16a226878a9e5506c0c.jpg;Casual, Strategy, Indie
Xbox One;the-jackbox-party-pack-3;The Jackbox Party Pack 3;2016-10-17;https://media.rawg.io/media/games/137/137544a823a3b16a226878a9e5506c0c.jpg;Casual, Strategy, Indie
PlayStation 4;the-jackbox-party-pack-3;The Jackbox Party Pack 3;2016-10-17;https://media.rawg.io/media/games/137/137544a823a3b16a226878a9e5506c0c.jpg;Casual, Strategy, Indie
Nintendo Switch;the-jackbox-party-pack-3;The Jackbox Party Pack 3;2016-10-17;https://media.rawg.io/media/games/137/137544a823a3b16a226878a9e5506c0c.jpg;Casual, Strategy, Indie
macOS;the-jackbox-party-pack-3;The Jackbox Party Pack 3;2016-10-17;https://media.rawg.io/media/games/137/137544a823a3b16a226878a9e5506c0c.jpg;Casual, Strategy, Indie
PC;skyforge;Skyforge;2017-04-11;https://media.rawg.io/media/screenshots/8d8/8d88e99f82c7133027e682fd87cd9e12.jpg;Massively Multiplayer, RPG
Xbox One;skyforge;Skyforge;2017-04-11;https://media.rawg.io/media/screenshots/8d8/8d88e99f82c7133027e682fd87cd9e12.jpg;Massively Multiplayer, RPG
PlayStation 4;skyforge;Skyforge;2017-04-11;https://media.rawg.io/media/screenshots/8d8/8d88e99f82c7133027e682fd87cd9e12.jpg;Massively Multiplayer, RPG
Nintendo Switch;skyforge;Skyforge;2017-04-11;https://media.rawg.io/media/screenshots/8d8/8d88e99f82c7133027e682fd87cd9e12.jpg;Massively Multiplayer, RPG
PC;stranded-deep;Stranded Deep;2015-01-23;https://media.rawg.io/media/games/b60/b60318b011b69252e97c11bbd194006f.jpg;Indie, Adventure, Action
Xbox One;stranded-deep;Stranded Deep;2015-01-23;https://media.rawg.io/media/games/b60/b60318b011b69252e97c11bbd194006f.jpg;Indie, Adventure, Action
PlayStation 4;stranded-deep;Stranded Deep;2015-01-23;https://media.rawg.io/media/games/b60/b60318b011b69252e97c11bbd194006f.jpg;Indie, Adventure, Action
Nintendo Switch;stranded-deep;Stranded Deep;2015-01-23;https://media.rawg.io/media/games/b60/b60318b011b69252e97c11bbd194006f.jpg;Indie, Adventure, Action
macOS;stranded-deep;Stranded Deep;2015-01-23;https://media.rawg.io/media/games/b60/b60318b011b69252e97c11bbd194006f.jpg;Indie, Adventure, Action
Linux;stranded-deep;Stranded Deep;2015-01-23;https://media.rawg.io/media/games/b60/b60318b011b69252e97c11bbd194006f.jpg;Indie, Adventure, Action
PC;yooka-laylee-and-the-impossible-lair;Yooka-Laylee and the Impossible Lair;2019-10-07;https://media.rawg.io/media/games/be8/be8f734c9b6f063a454a55aeb6a3509e.jpg;Indie, Platformer, Adventure
Xbox One;yooka-laylee-and-the-impossible-lair;Yooka-Laylee and the Impossible Lair;2019-10-07;https://media.rawg.io/media/games/be8/be8f734c9b6f063a454a55aeb6a3509e.jpg;Indie, Platformer, Adventure
PlayStation 4;yooka-laylee-and-the-impossible-lair;Yooka-Laylee and the Impossible Lair;2019-10-07;https://media.rawg.io/media/games/be8/be8f734c9b6f063a454a55aeb6a3509e.jpg;Indie, Platformer, Adventure
Nintendo Switch;yooka-laylee-and-the-impossible-lair;Yooka-Laylee and the Impossible Lair;2019-10-07;https://media.rawg.io/media/games/be8/be8f734c9b6f063a454a55aeb6a3509e.jpg;Indie, Platformer, Adventure
PC;fifa-21;FIFA 21;2020-10-06;https://media.rawg.io/media/games/df4/df415b18835f91a1b4db1da294996ee5.jpg;Sports
PlayStation 5;fifa-21;FIFA 21;2020-10-06;https://media.rawg.io/media/games/df4/df415b18835f91a1b4db1da294996ee5.jpg;Sports
Xbox One;fifa-21;FIFA 21;2020-10-06;https://media.rawg.io/media/games/df4/df415b18835f91a1b4db1da294996ee5.jpg;Sports
PlayStation 4;fifa-21;FIFA 21;2020-10-06;https://media.rawg.io/media/games/df4/df415b18835f91a1b4db1da294996ee5.jpg;Sports
Xbox Series S/X;fifa-21;FIFA 21;2020-10-06;https://media.rawg.io/media/games/df4/df415b18835f91a1b4db1da294996ee5.jpg;Sports
Nintendo Switch;fifa-21;FIFA 21;2020-10-06;https://media.rawg.io/media/games/df4/df415b18835f91a1b4db1da294996ee5.jpg;Sports
PC;doom-64-2020;DOOM 64 (2020);2020-03-19;https://media.rawg.io/media/games/0fa/0fa9e2b8397b332902d3b56c73888d52.jpg;Shooter, Action
Xbox One;doom-64-2020;DOOM 64 (2020);2020-03-19;https://media.rawg.io/media/games/0fa/0fa9e2b8397b332902d3b56c73888d52.jpg;Shooter, Action
PlayStation 4;doom-64-2020;DOOM 64 (2020);2020-03-19;https://media.rawg.io/media/games/0fa/0fa9e2b8397b332902d3b56c73888d52.jpg;Shooter, Action
Nintendo Switch;doom-64-2020;DOOM 64 (2020);2020-03-19;https://media.rawg.io/media/games/0fa/0fa9e2b8397b332902d3b56c73888d52.jpg;Shooter, Action
PC;saints-row-iv-re-elected;Saints Row IV: Re-Elected;2013-08-21;https://media.rawg.io/media/games/b4e/b4ec8e98127914d0a38051f641dcf2f1.jpg;Shooter, Action
Xbox One;saints-row-iv-re-elected;Saints Row IV: Re-Elected;2013-08-21;https://media.rawg.io/media/games/b4e/b4ec8e98127914d0a38051f641dcf2f1.jpg;Shooter, Action
PlayStation 4;saints-row-iv-re-elected;Saints Row IV: Re-Elected;2013-08-21;https://media.rawg.io/media/games/b4e/b4ec8e98127914d0a38051f641dcf2f1.jpg;Shooter, Action
Nintendo Switch;saints-row-iv-re-elected;Saints Row IV: Re-Elected;2013-08-21;https://media.rawg.io/media/games/b4e/b4ec8e98127914d0a38051f641dcf2f1.jpg;Shooter, Action
PC;hidden-folks;Hidden Folks;2017-02-14;https://media.rawg.io/media/games/595/5958daeb34d449b1a656d9f90570918f.jpg;Casual, Family, Adventure, Indie
Nintendo Switch;hidden-folks;Hidden Folks;2017-02-14;https://media.rawg.io/media/games/595/5958daeb34d449b1a656d9f90570918f.jpg;Casual, Family, Adventure, Indie
iOS;hidden-folks;Hidden Folks;2017-02-14;https://media.rawg.io/media/games/595/5958daeb34d449b1a656d9f90570918f.jpg;Casual, Family, Adventure, Indie
Android;hidden-folks;Hidden Folks;2017-02-14;https://media.rawg.io/media/games/595/5958daeb34d449b1a656d9f90570918f.jpg;Casual, Family, Adventure, Indie
macOS;hidden-folks;Hidden Folks;2017-02-14;https://media.rawg.io/media/games/595/5958daeb34d449b1a656d9f90570918f.jpg;Casual, Family, Adventure, Indie
Linux;hidden-folks;Hidden Folks;2017-02-14;https://media.rawg.io/media/games/595/5958daeb34d449b1a656d9f90570918f.jpg;Casual, Family, Adventure, Indie
PC;snowrunner;SnowRunner;2020-04-28;https://media.rawg.io/media/games/d22/d22ea1bfb636fbf1a9c235cc304312a8.jpg;Racing
PlayStation 5;snowrunner;SnowRunner;2020-04-28;https://media.rawg.io/media/games/d22/d22ea1bfb636fbf1a9c235cc304312a8.jpg;Racing
Xbox One;snowrunner;SnowRunner;2020-04-28;https://media.rawg.io/media/games/d22/d22ea1bfb636fbf1a9c235cc304312a8.jpg;Racing
PlayStation 4;snowrunner;SnowRunner;2020-04-28;https://media.rawg.io/media/games/d22/d22ea1bfb636fbf1a9c235cc304312a8.jpg;Racing
Xbox Series S/X;snowrunner;SnowRunner;2020-04-28;https://media.rawg.io/media/games/d22/d22ea1bfb636fbf1a9c235cc304312a8.jpg;Racing
Nintendo Switch;snowrunner;SnowRunner;2020-04-28;https://media.rawg.io/media/games/d22/d22ea1bfb636fbf1a9c235cc304312a8.jpg;Racing
